"region","sector","fuel","year","multiplier","GCAM_region_ID","value","supplysector","subsector","stub.technology","minicam.energy.input","calibration","secondary.output"
"BJ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"BJ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"BJ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"BJ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"BJ","chp_elec","gas",2010,NA,NA,5.42364182447909e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"BJ","chp_elec","gas",2015,NA,NA,3.41847069977859e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"BJ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"BJ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"BJ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"BJ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"BJ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"BJ","industry_energy","biomass",1975,0.0240244641882782,11,4.73717242518602e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"BJ","industry_energy","biomass",1990,0.0244431679848061,11,5.21474813866059e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"BJ","industry_energy","biomass",2005,0.0130086729906647,11,2.74839370471905e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"BJ","industry_energy","biomass",2010,0.00711527440918186,11,1.22623912702144e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"BJ","industry_energy","biomass",2015,0.00234667547237445,11,7.18199798159054e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"BJ","industry_energy","coal",1975,0.0240244641882782,11,0.114243570165983,"other industrial energy use","coal","coal","delivered coal","input",NA
"BJ","industry_energy","coal",1990,0.0244431679848061,11,0.191054360085957,"other industrial energy use","coal","coal","delivered coal","input",NA
"BJ","industry_energy","coal",2005,0.0130086729906647,11,0.243671914853307,"other industrial energy use","coal","coal","delivered coal","input",NA
"BJ","industry_energy","coal",2010,0.00711527440918186,11,0.115697369935585,"other industrial energy use","coal","coal","delivered coal","input",NA
"BJ","industry_energy","coal",2015,0.00234667547237445,11,0.0523829267560262,"other industrial energy use","coal","coal","delivered coal","input",NA
"BJ","industry_energy","electricity",1975,0.0306486087636388,11,0.0182999390376496,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"BJ","industry_energy","electricity",1990,0.0263564454634057,11,0.0408976576997712,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"BJ","industry_energy","electricity",2005,0.0184737588544022,11,0.0920932963359482,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"BJ","industry_energy","electricity",2010,0.0157065616110941,11,0.101734770655938,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"BJ","industry_energy","electricity",2015,0.013378959064405,11,0.144918227040772,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"BJ","industry_energy","gas",1975,5.71873953919072e-05,11,1.55000808656307e-05,"other industrial energy use","gas","gas","wholesale gas","input",NA
"BJ","industry_energy","gas",1990,0.00865535861410698,11,0.00119165821213028,"other industrial energy use","gas","gas","wholesale gas","input",NA
"BJ","industry_energy","gas",2005,0.0560320031359214,11,0.0238658089659489,"other industrial energy use","gas","gas","wholesale gas","input",NA
"BJ","industry_energy","gas",2010,0.0409393253659351,11,0.0579517631723253,"other industrial energy use","gas","gas","wholesale gas","input",NA
"BJ","industry_energy","gas",2015,0.0235043364946273,11,0.0311325589887852,"other industrial energy use","gas","gas","wholesale gas","input",NA
"BJ","industry_energy","heat",1975,0.082781293579978,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"BJ","industry_energy","heat",1990,0.0507613595966001,11,0.0264673646077327,"other industrial energy use","district heat","district heat","district heat","input",NA
"BJ","industry_energy","heat",2005,0.0471977205124716,11,0.0795281866477722,"other industrial energy use","district heat","district heat","district heat","input",NA
"BJ","industry_energy","heat",2010,0.036031095687424,11,0.0788951199822411,"other industrial energy use","district heat","district heat","district heat","input",NA
"BJ","industry_energy","heat",2015,0.0258097402689008,11,0.070390334695407,"other industrial energy use","district heat","district heat","district heat","input",NA
"BJ","industry_energy","refined liquids",1975,0.0644094193680894,11,0.0977945547768856,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"BJ","industry_energy","refined liquids",1990,0.0487546012460668,11,0.0826483910277462,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"BJ","industry_energy","refined liquids",2005,0.0367101672788203,11,0.101930255104313,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"BJ","industry_energy","refined liquids",2010,0.0285894422836851,11,0.0714321543823,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"BJ","industry_energy","refined liquids",2015,0.0211948363197381,11,0.0440599200054237,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"CQ","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"CQ","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"CQ","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"CQ","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"CQ","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"CQ","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"CQ","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"CQ","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"CQ","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"CQ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"CQ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"CQ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"CQ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"CQ","chp_elec","gas",2010,NA,NA,8.17645200976848e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"CQ","chp_elec","gas",2015,NA,NA,5.77493799492313e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"CQ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"CQ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"CQ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"CQ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"CQ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"CQ","industry_energy","biomass",1975,0.0130149605511955,11,2.56630540247755e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"CQ","industry_energy","biomass",1990,0.0170693826229463,11,3.64161189402393e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"CQ","industry_energy","biomass",2005,0.0187987024749837,11,3.97167609457233e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"CQ","industry_energy","biomass",2010,0.0231194713825493,11,3.98438609321242e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"CQ","industry_energy","biomass",2015,0.0206090768393094,11,6.30740594533926e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"CQ","industry_energy","coal",1975,0.0130149605511955,11,0.0618900612011758,"other industrial energy use","coal","coal","delivered coal","input",NA
"CQ","industry_energy","coal",1990,0.0170693826229463,11,0.13341887500493,"other industrial energy use","coal","coal","delivered coal","input",NA
"CQ","industry_energy","coal",2005,0.0187987024749837,11,0.352127832879195,"other industrial energy use","coal","coal","delivered coal","input",NA
"CQ","industry_energy","coal",2010,0.0231194713825493,11,0.517139952156946,"other industrial energy use","coal","coal","delivered coal","input",NA
"CQ","industry_energy","coal",2015,0.0206090768393094,11,0.389883033099783,"other industrial energy use","coal","coal","delivered coal","input",NA
"CQ","industry_energy","electricity",1975,0.0139225385448676,11,0.00831299092840634,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"CQ","industry_energy","electricity",1990,0.0133605233609145,11,0.0207317072350723,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"CQ","industry_energy","electricity",2005,0.0120467231211716,11,0.0600539636258598,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"CQ","industry_energy","electricity",2010,0.0141153211783848,11,0.0877184680073854,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"CQ","industry_energy","electricity",2015,0.0146616248363766,11,0.134703683554157,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"CQ","industry_energy","gas",1975,0.0466758074770138,11,0.01265101838271,"other industrial energy use","gas","gas","wholesale gas","input",NA
"CQ","industry_energy","gas",1990,0.061480857400696,11,0.00846460232057166,"other industrial energy use","gas","gas","wholesale gas","input",NA
"CQ","industry_energy","gas",2005,0.0427523066895516,11,0.0182095646630985,"other industrial energy use","gas","gas","wholesale gas","input",NA
"CQ","industry_energy","gas",2010,0.0617183877548949,11,0.0927422040721448,"other industrial energy use","gas","gas","wholesale gas","input",NA
"CQ","industry_energy","gas",2015,0.0397066693820347,11,0.0707710235443653,"other industrial energy use","gas","gas","wholesale gas","input",NA
"CQ","industry_energy","heat",1975,0.029128405565832,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"CQ","industry_energy","heat",1990,0.00509452085382407,11,0.00265632248646252,"other industrial energy use","district heat","district heat","district heat","input",NA
"CQ","industry_energy","heat",2005,0.00793585808725557,11,0.0133719255150622,"other industrial energy use","district heat","district heat","district heat","input",NA
"CQ","industry_energy","heat",2010,0.00712136698661049,11,0.0155932283525396,"other industrial energy use","district heat","district heat","district heat","input",NA
"CQ","industry_energy","heat",2015,0.0101892836206471,11,0.0277890083361606,"other industrial energy use","district heat","district heat","district heat","input",NA
"CQ","industry_energy","refined liquids",1975,0.0019775990825916,11,0.00300264190714066,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"CQ","industry_energy","refined liquids",1990,0.00226554126989224,11,0.00384052655499169,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"CQ","industry_energy","refined liquids",2005,0.00425546264711727,11,0.0118158108600555,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"CQ","industry_energy","refined liquids",2010,0.0054839563018726,11,0.0106271932114098,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"CQ","industry_energy","refined liquids",2015,0.00734430665307228,11,0.00741936400978231,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"FJ","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"FJ","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"FJ","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"FJ","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"FJ","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"FJ","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"FJ","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"FJ","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"FJ","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"FJ","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"FJ","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"FJ","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"FJ","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"FJ","chp_elec","gas",2010,NA,NA,1.02493809615258e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"FJ","chp_elec","gas",2015,NA,NA,3.24483818503891e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"FJ","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"FJ","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"FJ","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"FJ","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"FJ","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"FJ","industry_energy","biomass",1975,0.0125445185406071,11,2.47354308724991e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"FJ","industry_energy","biomass",1990,0.0157840123781658,11,3.36738876158768e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"FJ","industry_energy","biomass",2005,0.0229926895832017,11,4.85775630999252e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"FJ","industry_energy","biomass",2010,0.0246840539875581,11,4.25402466192919e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"FJ","industry_energy","biomass",2015,0.0186548412830711,11,5.7093123450233e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"FJ","industry_energy","coal",1975,0.0125445185406071,11,0.0596529676108888,"other industrial energy use","coal","coal","delivered coal","input",NA
"FJ","industry_energy","coal",1990,0.0157840123781658,11,0.123372076253528,"other industrial energy use","coal","coal","delivered coal","input",NA
"FJ","industry_energy","coal",2005,0.0229926895832017,11,0.430687488446133,"other industrial energy use","coal","coal","delivered coal","input",NA
"FJ","industry_energy","coal",2010,0.0246840539875581,11,0.507452062104445,"other industrial energy use","coal","coal","delivered coal","input",NA
"FJ","industry_energy","coal",2015,0.0186548412830711,11,0.283187899423708,"other industrial energy use","coal","coal","delivered coal","input",NA
"FJ","industry_energy","electricity",1975,0.0170885268137544,11,0.0102033668590515,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"FJ","industry_energy","electricity",1990,0.0197445932319829,11,0.0306379559620068,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"FJ","industry_energy","electricity",2005,0.027582462458186,11,0.137500976864358,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"FJ","industry_energy","electricity",2010,0.0283145042040282,11,0.182112893463861,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"FJ","industry_energy","electricity",2015,0.0307404624503305,11,0.282706175483181,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"FJ","industry_energy","gas",1975,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"FJ","industry_energy","gas",1990,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"FJ","industry_energy","gas",2005,0.0203167289363939,11,0.00865353984280632,"other industrial energy use","gas","gas","wholesale gas","input",NA
"FJ","industry_energy","gas",2010,0.00773654963883287,11,0.00965986327322103,"other industrial energy use","gas","gas","wholesale gas","input",NA
"FJ","industry_energy","gas",2015,0.0223104935714996,11,0.0182002773922148,"other industrial energy use","gas","gas","wholesale gas","input",NA
"FJ","industry_energy","heat",1975,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"FJ","industry_energy","heat",1990,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"FJ","industry_energy","heat",2005,0.0150471607136401,11,0.0253544745966531,"other industrial energy use","district heat","district heat","district heat","input",NA
"FJ","industry_energy","heat",2010,0.0144408799318949,11,0.0316203249759526,"other industrial energy use","district heat","district heat","district heat","input",NA
"FJ","industry_energy","heat",2015,0.0207555741336989,11,0.0566062188651131,"other industrial energy use","district heat","district heat","district heat","input",NA
"FJ","industry_energy","refined liquids",1975,0.00861408892961052,11,0.0130790030393772,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"FJ","industry_energy","refined liquids",1990,0.0121146329239001,11,0.0205366241023841,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"FJ","industry_energy","refined liquids",2005,0.0397766832613563,11,0.110444810595366,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"FJ","industry_energy","refined liquids",2010,0.0439244295505727,11,0.111360738889262,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"FJ","industry_energy","refined liquids",2015,0.045432626598614,11,0.0778461603099904,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GD","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GD","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GD","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GD","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GD","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GD","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GD","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GD","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GD","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GD","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GD","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GD","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GD","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GD","chp_elec","gas",2010,NA,NA,4.86628028655521e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GD","chp_elec","gas",2015,NA,NA,5.06696555398027e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GD","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GD","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GD","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GD","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GD","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GD","industry_energy","biomass",1975,0.121119507465778,11,2.3882488550939e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GD","industry_energy","biomass",1990,0.0321517666273107,11,6.85931403321526e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GD","industry_energy","biomass",2005,0.0280932434815782,11,5.93537047055587e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GD","industry_energy","biomass",2010,0.0365980754616552,11,6.30727495862314e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GD","industry_energy","biomass",2015,0.0320345614522066,11,9.80417439050873e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GD","industry_energy","coal",1975,0.121119507465778,11,0.575959773387462,"other industrial energy use","coal","coal","delivered coal","input",NA
"GD","industry_energy","coal",1990,0.0321517666273107,11,0.251306835612806,"other industrial energy use","coal","coal","delivered coal","input",NA
"GD","industry_energy","coal",2005,0.0280932434815782,11,0.526228496827373,"other industrial energy use","coal","coal","delivered coal","input",NA
"GD","industry_energy","coal",2010,0.0365980754616552,11,0.808363797470669,"other industrial energy use","coal","coal","delivered coal","input",NA
"GD","industry_energy","coal",2015,0.0320345614522066,11,0.596165684979441,"other industrial energy use","coal","coal","delivered coal","input",NA
"GD","industry_energy","electricity",1975,0.0397600867038254,11,0.0237402998753697,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"GD","industry_energy","electricity",1990,0.0535333735385364,11,0.0830684695147108,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"GD","industry_energy","electricity",2005,0.103351225759272,11,0.515214858846339,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"GD","industry_energy","electricity",2010,0.0921758076975958,11,0.705913779644222,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"GD","industry_energy","electricity",2015,0.0894198928811251,11,0.94486812244213,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"GD","industry_energy","gas",1975,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"GD","industry_energy","gas",1990,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"GD","industry_energy","gas",2005,0.0250163734840195,11,0.0106552676537757,"other industrial energy use","gas","gas","wholesale gas","input",NA
"GD","industry_energy","gas",2010,0.0367321881533454,11,0.0444862360069797,"other industrial energy use","gas","gas","wholesale gas","input",NA
"GD","industry_energy","gas",2015,0.0348388720708214,11,0.026668741420069,"other industrial energy use","gas","gas","wholesale gas","input",NA
"GD","industry_energy","heat",1975,0.0105095587928104,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"GD","industry_energy","heat",1990,0.0265790319671284,11,0.0138585123721092,"other industrial energy use","district heat","district heat","district heat","input",NA
"GD","industry_energy","heat",2005,0.0266112798170074,11,0.0448400220443661,"other industrial energy use","district heat","district heat","district heat","input",NA
"GD","industry_energy","heat",2010,0.0378093224255123,11,0.082788795963515,"other industrial energy use","district heat","district heat","district heat","input",NA
"GD","industry_energy","heat",2015,0.0426970329826509,11,0.11644667562693,"other industrial energy use","district heat","district heat","district heat","input",NA
"GD","industry_energy","refined liquids",1975,0.0780377872431132,11,0.118486872480558,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GD","industry_energy","refined liquids",1990,0.0886135605806828,11,0.150216964513149,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GD","industry_energy","refined liquids",2005,0.141524280695367,11,0.392959419802371,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GD","industry_energy","refined liquids",2010,0.12976660676121,11,0.371509532877364,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GD","industry_energy","refined liquids",2015,0.0837652550827486,11,0.155481966483362,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"GS","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GS","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GS","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GS","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GS","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"GS","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GS","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GS","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GS","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GS","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"GS","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GS","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GS","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GS","chp_elec","gas",2010,NA,NA,2.3442025192006e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GS","chp_elec","gas",2015,NA,NA,2.2132850223947e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"GS","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GS","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GS","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GS","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GS","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"GS","industry_energy","biomass",1975,0.0163264521666421,11,3.21926925815356e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GS","industry_energy","biomass",1990,0.0169939858839094,11,3.62552662206579e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GS","industry_energy","biomass",2005,0.0151244885551724,11,3.19541041288079e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GS","industry_energy","biomass",2010,0.0127254757886998,11,2.19309550478208e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GS","industry_energy","biomass",2015,0.0150844115189218,11,4.61658266589197e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"GS","industry_energy","coal",1975,0.0163264521666421,11,0.0776372021887331,"other industrial energy use","coal","coal","delivered coal","input",NA
"GS","industry_energy","coal",1990,0.0169939858839094,11,0.132829553860542,"other industrial energy use","coal","coal","delivered coal","input",NA
"GS","industry_energy","coal",2005,0.0151244885551724,11,0.28330430706195,"other industrial energy use","coal","coal","delivered coal","input",NA
