# File: detailed_industry_output.csv
# Title: Detailed industry output
# Units:  Mt/EJ
# Column types: cncccn
# ----------
province,year,supplysector,subsector,technology,production
SN,1990,mining energy use,hydrogen,hydrogen,0
SN,1990,mining energy use,liquid,liquid,0
SN,2005,agricultural energy use,biomass,biomass,0
SN,2005,agricultural energy use,coal,coal,0
SN,2005,agricultural energy use,district heat,district heat,0
SN,2005,agricultural energy use,electricity,electricity,0
SN,2005,agricultural energy use,gas,gas,0
SN,2005,agricultural energy use,hydrogen,hydrogen,0
SN,2005,agricultural energy use,liquid,liquid,0
SN,2005,chemical energy use,biomass,biomass,0
SN,2005,chemical energy use,coal,coal,0
SN,2005,chemical energy use,coal,coal CCS,0
SN,2005,chemical energy use,district heat,district heat,0
SN,2005,chemical energy use,electricity,electricity,0
SN,2005,chemical energy use,gas,gas,0
SN,2005,chemical energy use,gas,gas CCS,0
SN,2005,chemical energy use,hydrogen,hydrogen,0
SN,2005,chemical energy use,liquid,liquid,0
SN,2005,chemical energy use,liquid,liquid CCS,0
SN,2005,chemical feedstocks,coal,coal,0
SN,2005,chemical feedstocks,gas,gas,0
SN,2005,chemical feedstocks,liquid,liquid,0
SN,2005,chemical,chemical,chemical,0
SN,2005,coke,coke,coke,0
SN,2005,coke,coke,coke CCS,0
SN,2005,construction,construction,construction,0
SN,2005,construction energy use,biomass,biomass,0
SN,2005,construction energy use,coal,coal,0
SN,2005,construction energy use,district heat,district heat,0
SN,2005,construction energy use,electricity,electricity,0
SN,2005,construction energy use,gas,gas,0
SN,2005,construction energy use,hydrogen,hydrogen,0
SN,2005,construction energy use,liquid,liquid,0
SN,2005,construction feedstocks,coal,coal,0
SN,2005,construction feedstocks,gas,gas,0
SN,2005,construction feedstocks,liquid,liquid,0
SN,2005,iron and steel,BLASTFUR,Biomass-based,0
SN,2005,iron and steel,BLASTFUR,BLASTFUR,0
SN,2005,iron and steel,BLASTFUR,BLASTFUR CCS,0
SN,2005,iron and steel,EAF with DRI,EAF with DRI,0
SN,2005,iron and steel,EAF with DRI,EAF with DRI CCS,0
SN,2005,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SN,2005,iron and steel,EAF with scrap,EAF with scrap,0
SN,2005,mining energy use,biomass,biomass,0
SN,2005,mining energy use,coal,coal,0
SN,2005,mining energy use,district heat,district heat,0
SN,2005,mining energy use,electricity,electricity,0
SN,2005,mining energy use,gas,gas,0
SN,2005,mining energy use,hydrogen,hydrogen,0
SN,2005,mining energy use,liquid,liquid,0
SN,2010,agricultural energy use,biomass,biomass,0
SN,2010,agricultural energy use,coal,coal,0.004840856
SN,2010,agricultural energy use,district heat,district heat,0
SN,2010,agricultural energy use,electricity,electricity,0.004305495
SN,2010,agricultural energy use,gas,gas,1.91E-05
SN,2010,agricultural energy use,hydrogen,hydrogen,0
SN,2010,agricultural energy use,liquid,liquid,0.001159596
SN,2010,chemical energy use,biomass,biomass,0
SN,2010,chemical energy use,coal,coal,0.066340853
SN,2010,chemical energy use,coal,coal CCS,0
SN,2010,chemical energy use,district heat,district heat,0
SN,2010,chemical energy use,electricity,electricity,0.020529045
SN,2010,chemical energy use,gas,gas,0.00901906
SN,2010,chemical energy use,gas,gas CCS,0
SN,2010,chemical energy use,hydrogen,hydrogen,0
SN,2010,chemical energy use,liquid,liquid,0.004647226
SN,2010,chemical energy use,liquid,liquid CCS,0
SN,2010,chemical feedstocks,coal,coal,0.043009585
SN,2010,chemical feedstocks,gas,gas,0
SN,2010,chemical feedstocks,liquid,liquid,0
SN,2010,chemical,chemical,chemical,0.14362312
SN,2010,coke,coke,coke,16.48
SN,2010,coke,coke,coke CCS,0
SN,2010,construction,construction,construction,0.014660298
SN,2010,construction energy use,biomass,biomass,0
SN,2010,construction energy use,coal,coal,0.004842581
SN,2010,construction energy use,district heat,district heat,0
SN,2010,construction energy use,electricity,electricity,0.006649794
SN,2010,construction energy use,gas,gas,0.000138482
SN,2010,construction energy use,hydrogen,hydrogen,0
SN,2010,construction energy use,liquid,liquid,0.003029441
SN,2010,construction feedstocks,coal,coal,0
SN,2010,construction feedstocks,gas,gas,0
SN,2010,construction feedstocks,liquid,liquid,0
SN,2010,iron and steel,BLASTFUR,Biomass-based,0
SN,2010,iron and steel,BLASTFUR,BLASTFUR,5.57
SN,2010,iron and steel,BLASTFUR,BLASTFUR CCS,0
SN,2010,iron and steel,EAF with DRI,EAF with DRI,0
SN,2010,iron and steel,EAF with DRI,EAF with DRI CCS,0
SN,2010,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SN,2010,iron and steel,EAF with scrap,EAF with scrap,0.48
SN,2010,mining energy use,biomass,biomass,0
SN,2010,mining energy use,coal,coal,0.033313418
SN,2010,mining energy use,district heat,district heat,0
SN,2010,mining energy use,electricity,electricity,0.017083379
SN,2010,mining energy use,gas,gas,0.007618548
SN,2010,mining energy use,hydrogen,hydrogen,0
SN,2010,mining energy use,liquid,liquid,0.001927926
SN,2015,agricultural energy use,biomass,biomass,0
SN,2015,agricultural energy use,coal,coal,0.005156562
SN,2015,agricultural energy use,district heat,district heat,0
SN,2015,agricultural energy use,electricity,electricity,0.003609349
SN,2015,agricultural energy use,gas,gas,2.52E-05
SN,2015,agricultural energy use,hydrogen,hydrogen,0
SN,2015,agricultural energy use,liquid,liquid,0.001365195
SN,2015,chemical energy use,biomass,biomass,0
SN,2015,chemical energy use,coal,coal,0.065025537
SN,2015,chemical energy use,coal,coal CCS,0
SN,2015,chemical energy use,district heat,district heat,0.001330832
SN,2015,chemical energy use,electricity,electricity,0.011478281
SN,2015,chemical energy use,gas,gas,0.03821513
SN,2015,chemical energy use,gas,gas CCS,0
SN,2015,chemical energy use,hydrogen,hydrogen,0
SN,2015,chemical energy use,liquid,liquid,0.012225725
SN,2015,chemical energy use,liquid,liquid CCS,0
SN,2015,chemical feedstocks,coal,coal,0.125075481
SN,2015,chemical feedstocks,gas,gas,0
SN,2015,chemical feedstocks,liquid,liquid,0
SN,2015,chemical,chemical,chemical,0.18325072
SN,2015,coke,coke,coke,36.584
SN,2015,coke,coke,coke CCS,0
SN,2015,construction,construction,construction,0.010526843
SN,2015,construction energy use,biomass,biomass,0
SN,2015,construction energy use,coal,coal,0.002780168
SN,2015,construction energy use,district heat,district heat,0
SN,2015,construction energy use,electricity,electricity,0.003720656
SN,2015,construction energy use,gas,gas,8.80E-05
SN,2015,construction energy use,hydrogen,hydrogen,0
SN,2015,construction energy use,liquid,liquid,0.003938019
SN,2015,construction feedstocks,coal,coal,0
SN,2015,construction feedstocks,gas,gas,0
SN,2015,construction feedstocks,liquid,liquid,0
SN,2015,iron and steel,BLASTFUR,Biomass-based,0
SN,2015,iron and steel,BLASTFUR,BLASTFUR,10.00106494
SN,2015,iron and steel,BLASTFUR,BLASTFUR CCS,0
SN,2015,iron and steel,EAF with DRI,EAF with DRI,0
SN,2015,iron and steel,EAF with DRI,EAF with DRI CCS,0
SN,2015,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SN,2015,iron and steel,EAF with scrap,EAF with scrap,0.271935058
SN,2015,mining energy use,biomass,biomass,0
SN,2015,mining energy use,coal,coal,0.020921825
SN,2015,mining energy use,district heat,district heat,0
SN,2015,mining energy use,electricity,electricity,0.017473959
SN,2015,mining energy use,gas,gas,0.005939986
SN,2015,mining energy use,hydrogen,hydrogen,0
SN,2015,mining energy use,liquid,liquid,0.001372663
SX,1975,agricultural energy use,biomass,biomass,0
SX,1975,agricultural energy use,coal,coal,0
SX,1975,agricultural energy use,district heat,district heat,0
SX,1975,agricultural energy use,electricity,electricity,0
SX,1975,agricultural energy use,gas,gas,0
SX,1975,agricultural energy use,hydrogen,hydrogen,0
SX,1975,agricultural energy use,liquid,liquid,0
SX,1975,chemical energy use,biomass,biomass,0
SX,1975,chemical energy use,coal,coal,0
SX,1975,chemical energy use,coal,coal CCS,0
SX,1975,chemical energy use,district heat,district heat,0
SX,1975,chemical energy use,electricity,electricity,0
SX,1975,chemical energy use,gas,gas,0
SX,1975,chemical energy use,gas,gas CCS,0
SX,1975,chemical energy use,hydrogen,hydrogen,0
SX,1975,chemical energy use,liquid,liquid,0
SX,1975,chemical energy use,liquid,liquid CCS,0
SX,1975,chemical feedstocks,coal,coal,0
SX,1975,chemical feedstocks,gas,gas,0
SX,1975,chemical feedstocks,liquid,liquid,0
SX,1975,chemical,chemical,chemical,0
SX,1975,coke,coke,coke,0
SX,1975,coke,coke,coke CCS,0
SX,1975,construction,construction,construction,0
SX,1975,construction energy use,biomass,biomass,0
SX,1975,construction energy use,coal,coal,0
SX,1975,construction energy use,district heat,district heat,0
SX,1975,construction energy use,electricity,electricity,0
SX,1975,construction energy use,gas,gas,0
SX,1975,construction energy use,hydrogen,hydrogen,0
SX,1975,construction energy use,liquid,liquid,0
SX,1975,construction feedstocks,coal,coal,0
SX,1975,construction feedstocks,gas,gas,0
SX,1975,construction feedstocks,liquid,liquid,0
SX,1975,iron and steel,BLASTFUR,Biomass-based,0
SX,1975,iron and steel,BLASTFUR,BLASTFUR,0
SX,1975,iron and steel,BLASTFUR,BLASTFUR CCS,0
SX,1975,iron and steel,EAF with DRI,EAF with DRI,0
SX,1975,iron and steel,EAF with DRI,EAF with DRI CCS,0
SX,1975,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SX,1975,iron and steel,EAF with scrap,EAF with scrap,0
SX,1975,mining energy use,biomass,biomass,0
SX,1975,mining energy use,coal,coal,0
SX,1975,mining energy use,district heat,district heat,0
SX,1975,mining energy use,electricity,electricity,0
SX,1975,mining energy use,gas,gas,0
SX,1975,mining energy use,hydrogen,hydrogen,0
SX,1975,mining energy use,liquid,liquid,0
SX,1990,agricultural energy use,biomass,biomass,0
SX,1990,agricultural energy use,coal,coal,0
SX,1990,agricultural energy use,district heat,district heat,0
SX,1990,agricultural energy use,electricity,electricity,0
SX,1990,agricultural energy use,gas,gas,0
SX,1990,agricultural energy use,hydrogen,hydrogen,0
SX,1990,agricultural energy use,liquid,liquid,0
SX,1990,chemical energy use,biomass,biomass,0
SX,1990,chemical energy use,coal,coal,0
SX,1990,chemical energy use,coal,coal CCS,0
SX,1990,chemical energy use,district heat,district heat,0
SX,1990,chemical energy use,electricity,electricity,0
SX,1990,chemical energy use,gas,gas,0
SX,1990,chemical energy use,gas,gas CCS,0
SX,1990,chemical energy use,hydrogen,hydrogen,0
SX,1990,chemical energy use,liquid,liquid,0
SX,1990,chemical energy use,liquid,liquid CCS,0
SX,1990,chemical feedstocks,coal,coal,0
SX,1990,chemical feedstocks,gas,gas,0
SX,1990,chemical feedstocks,liquid,liquid,0
SX,1990,chemical,chemical,chemical,0
SX,1990,coke,coke,coke,0
SX,1990,coke,coke,coke CCS,0
SX,1990,construction,construction,construction,0
SX,1990,construction energy use,biomass,biomass,0
SX,1990,construction energy use,coal,coal,0
SX,1990,construction energy use,district heat,district heat,0
SX,1990,construction energy use,electricity,electricity,0
SX,1990,construction energy use,gas,gas,0
SX,1990,construction energy use,hydrogen,hydrogen,0
SX,1990,construction energy use,liquid,liquid,0
SX,1990,construction feedstocks,coal,coal,0
SX,1990,construction feedstocks,gas,gas,0
SX,1990,construction feedstocks,liquid,liquid,0
SX,1990,iron and steel,BLASTFUR,Biomass-based,0
SX,1990,iron and steel,BLASTFUR,BLASTFUR,0
SX,1990,iron and steel,BLASTFUR,BLASTFUR CCS,0
SX,1990,iron and steel,EAF with DRI,EAF with DRI,0
SX,1990,iron and steel,EAF with DRI,EAF with DRI CCS,0
SX,1990,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SX,1990,iron and steel,EAF with scrap,EAF with scrap,0
SX,1990,mining energy use,biomass,biomass,0
SX,1990,mining energy use,coal,coal,0
SX,1990,mining energy use,district heat,district heat,0
SX,1990,mining energy use,electricity,electricity,0
SX,1990,mining energy use,gas,gas,0
SX,1990,mining energy use,hydrogen,hydrogen,0
SX,1990,mining energy use,liquid,liquid,0
SX,2005,agricultural energy use,biomass,biomass,0
SX,2005,agricultural energy use,coal,coal,0
SX,2005,agricultural energy use,district heat,district heat,0
SX,2005,agricultural energy use,electricity,electricity,0
SX,2005,agricultural energy use,gas,gas,0
SX,2005,agricultural energy use,hydrogen,hydrogen,0
SX,2005,agricultural energy use,liquid,liquid,0
SX,2005,chemical energy use,biomass,biomass,0
SX,2005,chemical energy use,coal,coal,0
SX,2005,chemical energy use,coal,coal CCS,0
SX,2005,chemical energy use,district heat,district heat,0
SX,2005,chemical energy use,electricity,electricity,0
SX,2005,chemical energy use,gas,gas,0
SX,2005,chemical energy use,gas,gas CCS,0
SX,2005,chemical energy use,hydrogen,hydrogen,0
SX,2005,chemical energy use,liquid,liquid,0
SX,2005,chemical energy use,liquid,liquid CCS,0
SX,2005,chemical feedstocks,coal,coal,0
SX,2005,chemical feedstocks,gas,gas,0
SX,2005,chemical feedstocks,liquid,liquid,0
SX,2005,chemical,chemical,chemical,0
SX,2005,coke,coke,coke,0
SX,2005,coke,coke,coke CCS,0
SX,2005,construction,construction,construction,0
SX,2005,construction energy use,biomass,biomass,0
SX,2005,construction energy use,coal,coal,0
SX,2005,construction energy use,district heat,district heat,0
SX,2005,construction energy use,electricity,electricity,0
SX,2005,construction energy use,gas,gas,0
SX,2005,construction energy use,hydrogen,hydrogen,0
SX,2005,construction energy use,liquid,liquid,0
SX,2005,construction feedstocks,coal,coal,0
SX,2005,construction feedstocks,gas,gas,0
SX,2005,construction feedstocks,liquid,liquid,0
SX,2005,iron and steel,BLASTFUR,Biomass-based,0
SX,2005,iron and steel,BLASTFUR,BLASTFUR,0
SX,2005,iron and steel,BLASTFUR,BLASTFUR CCS,0
SX,2005,iron and steel,EAF with DRI,EAF with DRI,0
SX,2005,iron and steel,EAF with DRI,EAF with DRI CCS,0
SX,2005,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SX,2005,iron and steel,EAF with scrap,EAF with scrap,0
SX,2005,mining energy use,biomass,biomass,0
SX,2005,mining energy use,coal,coal,0
SX,2005,mining energy use,district heat,district heat,0
SX,2005,mining energy use,electricity,electricity,0
SX,2005,mining energy use,gas,gas,0
SX,2005,mining energy use,hydrogen,hydrogen,0
SX,2005,mining energy use,liquid,liquid,0
SX,2010,agricultural energy use,biomass,biomass,0
SX,2010,agricultural energy use,coal,coal,0.007173729
SX,2010,agricultural energy use,district heat,district heat,0
SX,2010,agricultural energy use,electricity,electricity,0.005619144
SX,2010,agricultural energy use,gas,gas,1.41E-05
SX,2010,agricultural energy use,hydrogen,hydrogen,0
SX,2010,agricultural energy use,liquid,liquid,0.001172089
SX,2010,chemical energy use,biomass,biomass,0
SX,2010,chemical energy use,coal,coal,0.068666338
SX,2010,chemical energy use,coal,coal CCS,0
SX,2010,chemical energy use,district heat,district heat,0
SX,2010,chemical energy use,electricity,electricity,0.078163215
SX,2010,chemical energy use,gas,gas,0.017785715
SX,2010,chemical energy use,gas,gas CCS,0
SX,2010,chemical energy use,hydrogen,hydrogen,0
SX,2010,chemical energy use,liquid,liquid,0.007253727
SX,2010,chemical energy use,liquid,liquid CCS,0
SX,2010,chemical feedstocks,coal,coal,0.055774652
SX,2010,chemical feedstocks,gas,gas,0
SX,2010,chemical feedstocks,liquid,liquid,0
SX,2010,chemical,chemical,chemical,0.245527136
SX,2010,coke,coke,coke,83.8
SX,2010,coke,coke,coke CCS,0
SX,2010,construction,construction,construction,0.011290089
SX,2010,construction energy use,biomass,biomass,0
SX,2010,construction energy use,coal,coal,0.00426
SX,2010,construction energy use,district heat,district heat,0
SX,2010,construction energy use,electricity,electricity,0.005151873
SX,2010,construction energy use,gas,gas,6.05E-05
SX,2010,construction energy use,hydrogen,hydrogen,0
SX,2010,construction energy use,liquid,liquid,0.001817716
SX,2010,construction feedstocks,coal,coal,0
SX,2010,construction feedstocks,gas,gas,0
SX,2010,construction feedstocks,liquid,liquid,0
SX,2010,iron and steel,BLASTFUR,Biomass-based,0
SX,2010,iron and steel,BLASTFUR,BLASTFUR,29.21
SX,2010,iron and steel,BLASTFUR,BLASTFUR CCS,0
SX,2010,iron and steel,EAF with DRI,EAF with DRI,0
SX,2010,iron and steel,EAF with DRI,EAF with DRI CCS,0
SX,2010,iron and steel,EAF with DRI,Hydrogen-based DRI,0
SX,2010,iron and steel,EAF with scrap,EAF with scrap,1.28
SX,2010,mining energy use,biomass,biomass,0
SX,2010,mining energy use,coal,coal,0.029305681
SX,2010,mining energy use,district heat,district heat,0
SX,2010,mining energy use,electricity,electricity,0.013235204
SX,2010,mining energy use,gas,gas,0.00332904
SX,2010,mining energy use,hydrogen,hydrogen,0
SX,2010,mining energy use,liquid,liquid,0.001156788
SX,2015,agricultural energy use,biomass,biomass,0
SX,2015,agricultural energy use,coal,coal,0.008012435
SX,2015,agricultural energy use,district heat,district heat,0
SX,2015,agricultural energy use,electricity,electricity,0.005085091
SX,2015,agricultural energy use,gas,gas,1.73E-05
SX,2015,agricultural energy use,hydrogen,hydrogen,0
SX,2015,agricultural energy use,liquid,liquid,0.001397218
SX,2015,chemical energy use,biomass,biomass,0
SX,2015,chemical energy use,coal,coal,0.083943376
SX,2015,chemical energy use,coal,coal CCS,0
SX,2015,chemical energy use,district heat,district heat,0.003741238
SX,2015,chemical energy use,electricity,electricity,0.046142147
SX,2015,chemical energy use,gas,gas,0.010662893
SX,2015,chemical energy use,gas,gas CCS,0
SX,2015,chemical energy use,hydrogen,hydrogen,0
SX,2015,chemical energy use,liquid,liquid,0.009175479
SX,2015,chemical energy use,liquid,liquid CCS,0
SX,2015,chemical feedstocks,coal,coal,0.072687238
SX,2015,chemical feedstocks,gas,gas,0
SX,2015,chemical feedstocks,liquid,liquid,0
SX,2015,chemical,chemical,chemical,0.219521618
SX,2015,coke,coke,coke,80.3988
SX,2015,coke,coke,coke CCS,0
SX,2015,construction,construction,construction,0.009741726
SX,2015,construction energy use,biomass,biomass,0
