# File: ABSPI_intra_province_electricity_trade.csv
# Title: Intraprovince electricity trade
# Units: GWh
# Comments: obtained from Annual Book of Statistics for Power Industry from 2005 to 2019 preprocessed from original data format in Chinese
# Column types: ccnic
# ----------
from.region,to.region,value,year,units
SN,JS,0,2017,GWh
GS,JS,0,2017,GWh
QH,JS,0,2017,GWh
NX,JS,0,2017,GWh
XJ,JS,0,2017,GWh
BJ,ZJ,0,2017,GWh
TJ,ZJ,0,2017,GWh
HE,ZJ,0,2017,GWh
SX,ZJ,0,2017,GWh
NM,ZJ,0,2017,GWh
LN,ZJ,0,2017,GWh
JL,ZJ,0,2017,GWh
HL,ZJ,0,2017,GWh
SH,ZJ,3281.22,2017,GWh
JS,ZJ,2282.85,2017,GWh
ZJ,ZJ,0,2017,GWh
AH,ZJ,31239.85,2017,GWh
FJ,ZJ,7511.01,2017,GWh
JX,ZJ,0,2017,GWh
SD,ZJ,0,2017,GWh
HA,ZJ,0,2017,GWh
HB,ZJ,0,2017,GWh
HN,ZJ,0,2017,GWh
GD,ZJ,0,2017,GWh
GX,ZJ,0,2017,GWh
HI,ZJ,0,2017,GWh
CQ,ZJ,0,2017,GWh
SC,ZJ,38957.49,2017,GWh
GZ,ZJ,0,2017,GWh
YN,ZJ,0,2017,GWh
SN,ZJ,0,2017,GWh
GS,ZJ,0,2017,GWh
QH,ZJ,0,2017,GWh
NX,ZJ,20125.93,2017,GWh
XJ,ZJ,0,2017,GWh
BJ,AH,0,2017,GWh
TJ,AH,0,2017,GWh
HE,AH,0,2017,GWh
SX,AH,0,2017,GWh
NM,AH,0,2017,GWh
LN,AH,0,2017,GWh
JL,AH,0,2017,GWh
HL,AH,0,2017,GWh
SH,AH,0,2017,GWh
JS,AH,1146.57,2017,GWh
ZJ,AH,80.76,2017,GWh
AH,AH,0,2017,GWh
FJ,AH,0,2017,GWh
JX,AH,0,2017,GWh
SD,AH,0,2017,GWh
HA,AH,0,2017,GWh
HB,AH,0,2017,GWh
HN,AH,0,2017,GWh
GD,AH,0,2017,GWh
GX,AH,0,2017,GWh
HI,AH,0,2017,GWh
CQ,AH,0,2017,GWh
SC,AH,0,2017,GWh
GZ,AH,0,2017,GWh
YN,AH,0,2017,GWh
SN,AH,0,2017,GWh
GS,AH,0,2017,GWh
QH,AH,0,2017,GWh
NX,AH,0,2017,GWh
XJ,AH,0,2017,GWh
BJ,FJ,0,2017,GWh
TJ,FJ,0,2017,GWh
HE,FJ,0,2017,GWh
SX,FJ,0,2017,GWh
NM,FJ,0,2017,GWh
LN,FJ,0,2017,GWh
JL,FJ,0,2017,GWh
HL,FJ,0,2017,GWh
SH,FJ,0,2017,GWh
JS,FJ,0,2017,GWh
ZJ,FJ,260.38,2017,GWh
AH,FJ,0,2017,GWh
FJ,FJ,0,2017,GWh
JX,FJ,0,2017,GWh
SD,FJ,0,2017,GWh
HA,FJ,0,2017,GWh
HB,FJ,0,2017,GWh
HN,FJ,0,2017,GWh
GD,FJ,0,2017,GWh
GX,FJ,0,2017,GWh
HI,FJ,0,2017,GWh
CQ,FJ,0,2017,GWh
SC,FJ,0,2017,GWh
GZ,FJ,0,2017,GWh
YN,FJ,0,2017,GWh
SN,FJ,0,2017,GWh
GS,FJ,0,2017,GWh
QH,FJ,0,2017,GWh
NX,FJ,0,2017,GWh
XJ,FJ,0,2017,GWh
BJ,JX,0,2017,GWh
TJ,JX,0,2017,GWh
HE,JX,0,2017,GWh
SX,JX,0,2017,GWh
NM,JX,0,2017,GWh
LN,JX,0,2017,GWh
JL,JX,0,2017,GWh
HL,JX,0,2017,GWh
SH,JX,0,2017,GWh
JS,JX,0,2017,GWh
ZJ,JX,0,2017,GWh
AH,JX,0,2017,GWh
FJ,JX,0,2017,GWh
JX,JX,0,2017,GWh
SD,JX,0,2017,GWh
HA,JX,0,2017,GWh
HB,JX,10983.16,2017,GWh
HN,JX,0,2017,GWh
GD,JX,0,2017,GWh
GX,JX,0,2017,GWh
HI,JX,0,2017,GWh
CQ,JX,0,2017,GWh
SC,JX,0,2017,GWh
GZ,JX,0,2017,GWh
YN,JX,0,2017,GWh
SN,JX,0,2017,GWh
GS,JX,0,2017,GWh
QH,JX,0,2017,GWh
NX,JX,0,2017,GWh
XJ,JX,0,2017,GWh
BJ,SD,0,2017,GWh
TJ,SD,0,2017,GWh
HE,SD,0,2017,GWh
SX,SD,0,2017,GWh
NM,SD,527.68,2017,GWh
LN,SD,0,2017,GWh
JL,SD,0,2017,GWh
HL,SD,0,2017,GWh
SH,SD,0,2017,GWh
JS,SD,0,2017,GWh
ZJ,SD,0,2017,GWh
AH,SD,0,2017,GWh
FJ,SD,0,2017,GWh
JX,SD,0,2017,GWh
SD,SD,0,2017,GWh
HA,SD,0,2017,GWh
HB,SD,0,2017,GWh
HN,SD,0,2017,GWh
GD,SD,0,2017,GWh
GX,SD,0,2017,GWh
HI,SD,0,2017,GWh
CQ,SD,0,2017,GWh
SC,SD,0,2017,GWh
GZ,SD,0,2017,GWh
YN,SD,0,2017,GWh
SN,SD,0,2017,GWh
GS,SD,0,2017,GWh
QH,SD,0,2017,GWh
NX,SD,30202.13,2017,GWh
XJ,SD,0,2017,GWh
BJ,HA,0,2017,GWh
TJ,HA,0,2017,GWh
HE,HA,0,2017,GWh
SX,HA,0,2017,GWh
NM,HA,0,2017,GWh
LN,HA,0,2017,GWh
JL,HA,0,2017,GWh
HL,HA,0,2017,GWh
SH,HA,0,2017,GWh
JS,HA,0,2017,GWh
ZJ,HA,0,2017,GWh
AH,HA,0,2017,GWh
FJ,HA,0,2017,GWh
JX,HA,0,2017,GWh
SD,HA,0,2017,GWh
HA,HA,0,2017,GWh
HB,HA,4419.11,2017,GWh
HN,HA,0,2017,GWh
GD,HA,0,2017,GWh
GX,HA,0,2017,GWh
HI,HA,0,2017,GWh
CQ,HA,0,2017,GWh
SC,HA,0,2017,GWh
GZ,HA,0,2017,GWh
YN,HA,0,2017,GWh
SN,HA,590.16,2017,GWh
GS,HA,0,2017,GWh
QH,HA,0,2017,GWh
NX,HA,0,2017,GWh
XJ,HA,35968.68,2017,GWh
BJ,HB,0,2017,GWh
TJ,HB,0,2017,GWh
HE,HB,0,2017,GWh
SX,HB,0,2017,GWh
NM,HB,0,2017,GWh
LN,HB,0,2017,GWh
JL,HB,0,2017,GWh
HL,HB,0,2017,GWh
SH,HB,0.23,2017,GWh
JS,HB,0,2017,GWh
ZJ,HB,0,2017,GWh
AH,HB,0,2017,GWh
FJ,HB,0,2017,GWh
JX,HB,51.09,2017,GWh
SD,HB,0,2017,GWh
HA,HB,2355.94,2017,GWh
HB,HB,0,2017,GWh
HN,HB,31.32,2017,GWh
GD,HB,0,2017,GWh
GX,HB,0,2017,GWh
HI,HB,0,2017,GWh
CQ,HB,4303.39,2017,GWh
SC,HB,0,2017,GWh
GZ,HB,0,2017,GWh
YN,HB,0,2017,GWh
SN,HB,8917.44,2017,GWh
GS,HB,0,2017,GWh
QH,HB,0,2017,GWh
NX,HB,0,2017,GWh
XJ,HB,0,2017,GWh
BJ,HN,0,2017,GWh
TJ,HN,0,2017,GWh
HE,HN,0,2017,GWh
SX,HN,0,2017,GWh
NM,HN,0,2017,GWh
LN,HN,0,2017,GWh
JL,HN,0,2017,GWh
HL,HN,0,2017,GWh
SH,HN,0,2017,GWh
JS,HN,0,2017,GWh
ZJ,HN,0,2017,GWh
AH,HN,0,2017,GWh
FJ,HN,0,2017,GWh
JX,HN,0,2017,GWh
SD,HN,0,2017,GWh
HA,HN,0,2017,GWh
HB,HN,13917,2017,GWh
HN,HN,0,2017,GWh
GD,HN,0,2017,GWh
GX,HN,365.08,2017,GWh
HI,HN,0,2017,GWh
CQ,HN,1386.78,2017,GWh
SC,HN,0,2017,GWh
GZ,HN,8718.52,2017,GWh
YN,HN,0,2017,GWh
SN,HN,0,2017,GWh
GS,HN,6653.51,2017,GWh
QH,HN,0,2017,GWh
NX,HN,0,2017,GWh
XJ,HN,0,2017,GWh
BJ,GD,0,2017,GWh
TJ,GD,0,2017,GWh
HE,GD,0,2017,GWh
SX,GD,0,2017,GWh
NM,GD,0,2017,GWh
LN,GD,0,2017,GWh
JL,GD,0,2017,GWh
HL,GD,0,2017,GWh
SH,GD,0,2017,GWh
JS,GD,0,2017,GWh
ZJ,GD,0,2017,GWh
AH,GD,0,2017,GWh
FJ,GD,23.5,2017,GWh
JX,GD,0,2017,GWh
SD,GD,0,2017,GWh
HA,GD,0,2017,GWh
HB,GD,19102.35,2017,GWh
HN,GD,6578.93,2017,GWh
GD,GD,0,2017,GWh
GX,GD,9821.91,2017,GWh
HI,GD,76.09,2017,GWh
CQ,GD,0,2017,GWh
SC,GD,0,2017,GWh
GZ,GD,48751.22,2017,GWh
YN,GD,124223.33,2017,GWh
SN,GD,0,2017,GWh
GS,GD,0,2017,GWh
QH,GD,0,2017,GWh
NX,GD,0,2017,GWh
XJ,GD,0,2017,GWh
BJ,GX,0,2017,GWh
TJ,GX,0,2017,GWh
HE,GX,0,2017,GWh
SX,GX,0,2017,GWh
NM,GX,0,2017,GWh
LN,GX,0,2017,GWh
JL,GX,0,2017,GWh
HL,GX,0,2017,GWh
SH,GX,0,2017,GWh
JS,GX,0,2017,GWh
ZJ,GX,0,2017,GWh
AH,GX,0,2017,GWh
FJ,GX,0,2017,GWh
JX,GX,0,2017,GWh
SD,GX,0,2017,GWh
HA,GX,0,2017,GWh
HB,GX,0,2017,GWh
HN,GX,1056.44,2017,GWh
GD,GX,0,2017,GWh
GX,GX,0,2017,GWh
HI,GX,0,2017,GWh
CQ,GX,0,2017,GWh
SC,GX,0,2017,GWh
GZ,GX,337.23,2017,GWh
YN,GX,622.72,2017,GWh
SN,GX,0,2017,GWh
GS,GX,0,2017,GWh
QH,GX,0,2017,GWh
NX,GX,0,2017,GWh
XJ,GX,0,2017,GWh
BJ,HI,0,2017,GWh
TJ,HI,0,2017,GWh
HE,HI,0,2017,GWh
SX,HI,0,2017,GWh
NM,HI,0,2017,GWh
LN,HI,0,2017,GWh
JL,HI,0,2017,GWh
HL,HI,0,2017,GWh
SH,HI,0,2017,GWh
JS,HI,0,2017,GWh
ZJ,HI,0,2017,GWh
AH,HI,0,2017,GWh
FJ,HI,0,2017,GWh
JX,HI,0,2017,GWh
SD,HI,0,2017,GWh
HA,HI,0,2017,GWh
HB,HI,0,2017,GWh
HN,HI,0,2017,GWh
GD,HI,40.31,2017,GWh
GX,HI,0,2017,GWh
HI,HI,0,2017,GWh
CQ,HI,0,2017,GWh
SC,HI,0,2017,GWh
GZ,HI,0,2017,GWh
YN,HI,273.7083333,2017,GWh
SN,HI,0,2017,GWh
GS,HI,0,2017,GWh
QH,HI,0,2017,GWh
NX,HI,0,2017,GWh
XJ,HI,0,2017,GWh
BJ,CQ,0,2017,GWh
TJ,CQ,0,2017,GWh
HE,CQ,0,2017,GWh
SX,CQ,0,2017,GWh
NM,CQ,0,2017,GWh
LN,CQ,0,2017,GWh
JL,CQ,0,2017,GWh
HL,CQ,0,2017,GWh
SH,CQ,0,2017,GWh
JS,CQ,0,2017,GWh
ZJ,CQ,0,2017,GWh
AH,CQ,0,2017,GWh
FJ,CQ,0,2017,GWh
JX,CQ,0,2017,GWh
SD,CQ,0,2017,GWh
HA,CQ,0,2017,GWh
HB,CQ,3421.65,2017,GWh
HN,CQ,0,2017,GWh
GD,CQ,11.5,2017,GWh
GX,CQ,0,2017,GWh
HI,CQ,0,2017,GWh
CQ,CQ,0,2017,GWh
SC,CQ,25751.86,2017,GWh
GZ,CQ,4879.55,2017,GWh
YN,CQ,273.7083333,2017,GWh
SN,CQ,0,2017,GWh
GS,CQ,0,2017,GWh
QH,CQ,0,2017,GWh
NX,CQ,0,2017,GWh
XJ,CQ,0,2017,GWh
BJ,SC,0,2017,GWh
TJ,SC,0,2017,GWh
HE,SC,0,2017,GWh
SX,SC,0,2017,GWh
NM,SC,0,2017,GWh
LN,SC,0,2017,GWh
JL,SC,0,2017,GWh
HL,SC,0,2017,GWh
SH,SC,0.22,2017,GWh
JS,SC,0,2017,GWh
ZJ,SC,0.09,2017,GWh
AH,SC,0,2017,GWh
FJ,SC,0,2017,GWh
JX,SC,0,2017,GWh
SD,SC,0,2017,GWh
HA,SC,0,2017,GWh
HB,SC,0,2017,GWh
HN,SC,0,2017,GWh
GD,SC,11.5,2017,GWh
GX,SC,0,2017,GWh
HI,SC,0,2017,GWh
CQ,SC,1409.83,2017,GWh
SC,SC,0,2017,GWh
GZ,SC,0,2017,GWh
YN,SC,589.9583333,2017,GWh
SN,SC,4891.24,2017,GWh
GS,SC,142.68,2017,GWh
QH,SC,0,2017,GWh
NX,SC,0,2017,GWh
XJ,SC,0,2017,GWh
BJ,GZ,0,2017,GWh
TJ,GZ,0,2017,GWh
HE,GZ,0,2017,GWh
SX,GZ,0,2017,GWh
NM,GZ,0,2017,GWh
LN,GZ,0,2017,GWh
JL,GZ,0,2017,GWh
HL,GZ,0,2017,GWh
SH,GZ,0,2017,GWh
JS,GZ,0,2017,GWh
ZJ,GZ,0,2017,GWh
AH,GZ,0,2017,GWh
FJ,GZ,0,2017,GWh
JX,GZ,0,2017,GWh
SD,GZ,0,2017,GWh
HA,GZ,0,2017,GWh
HB,GZ,0,2017,GWh
HN,GZ,0,2017,GWh
GD,GZ,11.5,2017,GWh
GX,GZ,86.34,2017,GWh
HI,GZ,0,2017,GWh
CQ,GZ,0,2017,GWh
SC,GZ,5.18,2017,GWh
GZ,GZ,0,2017,GWh
YN,GZ,584.5583333,2017,GWh
SN,GZ,0,2017,GWh
GS,GZ,0,2017,GWh
QH,GZ,0,2017,GWh
NX,GZ,0,2017,GWh
XJ,GZ,0,2017,GWh
BJ,YN,0,2017,GWh
TJ,YN,0,2017,GWh
HE,YN,0,2017,GWh
SX,YN,0,2017,GWh
NM,YN,0,2017,GWh
LN,YN,0,2017,GWh
JL,YN,0,2017,GWh
HL,YN,0,2017,GWh
SH,YN,0,2017,GWh
JS,YN,0,2017,GWh
ZJ,YN,0,2017,GWh
AH,YN,0,2017,GWh
FJ,YN,0,2017,GWh
JX,YN,0,2017,GWh
SD,YN,0,2017,GWh
HA,YN,0,2017,GWh
HB,YN,0,2017,GWh
HN,YN,0,2017,GWh
GD,YN,11.5,2017,GWh
GX,YN,12.73,2017,GWh
HI,YN,0,2017,GWh
CQ,YN,0,2017,GWh
SC,YN,0,2017,GWh
GZ,YN,0,2017,GWh
YN,YN,273.7083333,2017,GWh
SN,YN,0,2017,GWh
GS,YN,0,2017,GWh
QH,YN,0,2017,GWh
NX,YN,0,2017,GWh
XJ,YN,0,2017,GWh
BJ,SN,0,2017,GWh
TJ,SN,0,2017,GWh
HE,SN,0,2017,GWh
SX,SN,246.71,2017,GWh
NM,SN,1646.9,2017,GWh
LN,SN,0,2017,GWh
JL,SN,0,2017,GWh
HL,SN,0,2017,GWh
SH,SN,0,2017,GWh
JS,SN,0,2017,GWh
ZJ,SN,0,2017,GWh
AH,SN,0,2017,GWh
FJ,SN,0,2017,GWh
JX,SN,0,2017,GWh
SD,SN,0,2017,GWh
HA,SN,0,2017,GWh
HB,SN,0,2017,GWh
HN,SN,0,2017,GWh
GD,SN,0,2017,GWh
GX,SN,0,2017,GWh
HI,SN,0,2017,GWh
CQ,SN,0,2017,GWh
SC,SN,7085.38,2017,GWh
GZ,SN,0,2017,GWh
YN,SN,273.7083333,2017,GWh
SN,SN,0,2017,GWh
GS,SN,6906.35,2017,GWh
QH,SN,0,2017,GWh
NX,SN,546.97,2017,GWh
XJ,SN,0,2017,GWh
BJ,GS,0,2017,GWh
TJ,GS,0,2017,GWh
HE,GS,0,2017,GWh
SX,GS,0,2017,GWh
NM,GS,0,2017,GWh
LN,GS,0,2017,GWh
JL,GS,0,2017,GWh
HL,GS,0,2017,GWh
SH,GS,0,2017,GWh
JS,GS,0,2017,GWh
ZJ,GS,0,2017,GWh
AH,GS,0,2017,GWh
FJ,GS,0,2017,GWh
JX,GS,0,2017,GWh
SD,GS,0,2017,GWh
HA,GS,0,2017,GWh
HB,GS,0,2017,GWh
HN,GS,0.85,2017,GWh
GD,GS,0,2017,GWh
GX,GS,0,2017,GWh
HI,GS,0,2017,GWh
CQ,GS,0,2017,GWh
SC,GS,0,2017,GWh
GZ,GS,0,2017,GWh
YN,GS,0,2017,GWh
SN,GS,4428.75,2017,GWh
GS,GS,0,2017,GWh
QH,GS,4510.14,2017,GWh
NX,GS,1832.04,2017,GWh
XJ,GS,8021.23,2017,GWh
BJ,QH,0,2017,GWh
TJ,QH,0,2017,GWh
HE,QH,0,2017,GWh
SX,QH,0,2017,GWh
NM,QH,0,2017,GWh
LN,QH,0,2017,GWh
JL,QH,0,2017,GWh
HL,QH,0,2017,GWh
SH,QH,0,2017,GWh
JS,QH,0,2017,GWh
ZJ,QH,0,2017,GWh
AH,QH,0,2017,GWh
FJ,QH,0,2017,GWh
JX,QH,0,2017,GWh
SD,QH,0,2017,GWh
HA,QH,0,2017,GWh
HB,QH,0,2017,GWh
HN,QH,0,2017,GWh
GD,QH,0,2017,GWh
GX,QH,0,2017,GWh
HI,QH,0,2017,GWh
CQ,QH,0,2017,GWh
SC,QH,0,2017,GWh
GZ,QH,0,2017,GWh
YN,QH,0,2017,GWh
SN,QH,0,2017,GWh
GS,QH,1203.39,2017,GWh
QH,QH,0,2017,GWh
NX,QH,0,2017,GWh
XJ,QH,0,2017,GWh
BJ,NX,0,2017,GWh
TJ,NX,0,2017,GWh
HE,NX,0,2017,GWh
SX,NX,0,2017,GWh
NM,NX,279.9,2017,GWh
LN,NX,0,2017,GWh
JL,NX,0,2017,GWh
HL,NX,0,2017,GWh
SH,NX,0,2017,GWh
JS,NX,0,2017,GWh
ZJ,NX,0.16,2017,GWh
AH,NX,0,2017,GWh
FJ,NX,0,2017,GWh
JX,NX,0,2017,GWh
SD,NX,0,2017,GWh
HA,NX,0,2017,GWh
HB,NX,0,2017,GWh
HN,NX,0,2017,GWh
GD,NX,0,2017,GWh
GX,NX,0,2017,GWh
HI,NX,0,2017,GWh
CQ,NX,0,2017,GWh
SC,NX,0,2017,GWh
GZ,NX,0,2017,GWh
YN,NX,0,2017,GWh
SN,NX,0,2017,GWh
GS,NX,10150.88,2017,GWh
QH,NX,0,2017,GWh
NX,NX,0,2017,GWh
XJ,NX,0,2017,GWh
BJ,XJ,0,2017,GWh
TJ,XJ,0,2017,GWh
HE,XJ,0,2017,GWh
SX,XJ,0,2017,GWh
NM,XJ,0,2017,GWh
LN,XJ,0,2017,GWh
JL,XJ,0,2017,GWh
HL,XJ,0,2017,GWh
SH,XJ,0,2017,GWh
JS,XJ,0,2017,GWh
ZJ,XJ,0,2017,GWh
AH,XJ,0,2017,GWh
FJ,XJ,0,2017,GWh
JX,XJ,0,2017,GWh
SD,XJ,0,2017,GWh
HA,XJ,0,2017,GWh
HB,XJ,0,2017,GWh
HN,XJ,0,2017,GWh
GD,XJ,0,2017,GWh
GX,XJ,0,2017,GWh
HI,XJ,0,2017,GWh
CQ,XJ,0,2017,GWh
SC,XJ,0,2017,GWh
GZ,XJ,0,2017,GWh
YN,XJ,0,2017,GWh
SN,XJ,0,2017,GWh
GS,XJ,536.4,2017,GWh
QH,XJ,57.88,2017,GWh
NX,XJ,0,2017,GWh
XJ,XJ,0,2017,GWh
BJ,Export,0,2017,GWh
TJ,Export,0,2017,GWh
HE,Export,0,2017,GWh
SX,Export,0,2017,GWh
NM,Export,1218.04,2017,GWh
LN,Export,3.7,2017,GWh
JL,Export,1.49,2017,GWh
HL,Export,0,2017,GWh
SH,Export,0,2017,GWh
JS,Export,0,2017,GWh
ZJ,Export,0,2017,GWh
AH,Export,0,2017,GWh
FJ,Export,0,2017,GWh
JX,Export,0,2017,GWh
SD,Export,0,2017,GWh
HA,Export,0,2017,GWh
HB,Export,0,2017,GWh
HN,Export,0,2017,GWh
GD,Export,3951.55,2017,GWh
GX,Export,0,2017,GWh
HI,Export,0,2017,GWh
CQ,Export,0,2017,GWh
SC,Export,0,2017,GWh
GZ,Export,0,2017,GWh
YN,Export,1564.83,2017,GWh
SN,Export,0,2017,GWh
GS,Export,0,2017,GWh
QH,Export,901.81,2017,GWh
NX,Export,0,2017,GWh
XJ,Export,5.22,2017,GWh
BJ,BJ,0,2018,GWh
TJ,BJ,17193.78841,2018,GWh
HE,BJ,0.719986121,2018,GWh
SX,BJ,81038.80007,2018,GWh
NM,BJ,0,2018,GWh
LN,BJ,6039.56652,2018,GWh
JL,BJ,0,2018,GWh
HL,BJ,0,2018,GWh
SH,BJ,0,2018,GWh
JS,BJ,0,2018,GWh
ZJ,BJ,0,2018,GWh
AH,BJ,0,2018,GWh
FJ,BJ,0,2018,GWh
JX,BJ,0,2018,GWh
SD,BJ,0,2018,GWh
HA,BJ,318.7698385,2018,GWh
HB,BJ,0,2018,GWh
HN,BJ,0,2018,GWh
GD,BJ,0,2018,GWh
GX,BJ,0,2018,GWh
HI,BJ,0,2018,GWh
CQ,BJ,0,2018,GWh
SC,BJ,0,2018,GWh
GZ,BJ,0,2018,GWh
YN,BJ,0,2018,GWh
SN,BJ,294.5024192,2018,GWh
GS,BJ,0,2018,GWh
QH,BJ,0,2018,GWh
NX,BJ,0,2018,GWh
XJ,BJ,0,2018,GWh
BJ,TJ,0,2018,GWh
TJ,TJ,0,2018,GWh
HE,TJ,3268.015689,2018,GWh
SX,TJ,0,2018,GWh
NM,TJ,8063.412716,2018,GWh
LN,TJ,6039.56652,2018,GWh
JL,TJ,0,2018,GWh
HL,TJ,0,2018,GWh
SH,TJ,0,2018,GWh
JS,TJ,0,2018,GWh
ZJ,TJ,0,2018,GWh
AH,TJ,0,2018,GWh
FJ,TJ,0,2018,GWh
JX,TJ,0,2018,GWh
SD,TJ,97.95930343,2018,GWh
HA,TJ,0,2018,GWh
HB,TJ,0,2018,GWh
HN,TJ,0,2018,GWh
GD,TJ,0,2018,GWh
GX,TJ,0,2018,GWh
HI,TJ,0,2018,GWh
CQ,TJ,0,2018,GWh
SC,TJ,0,2018,GWh
GZ,TJ,0,2018,GWh
YN,TJ,0,2018,GWh
SN,TJ,294.5024192,2018,GWh
GS,TJ,0,2018,GWh
QH,TJ,0,2018,GWh
NX,TJ,0,2018,GWh
XJ,TJ,0,2018,GWh
BJ,HE,684.2067863,2018,GWh
TJ,HE,0,2018,GWh
HE,HE,0,2018,GWh
SX,HE,0,2018,GWh
NM,HE,83662.42115,2018,GWh
LN,HE,6039.56652,2018,GWh
JL,HE,0,2018,GWh
HL,HE,0,2018,GWh
SH,HE,0,2018,GWh
JS,HE,0,2018,GWh
ZJ,HE,0,2018,GWh
AH,HE,0,2018,GWh
FJ,HE,0,2018,GWh
JX,HE,0,2018,GWh
SD,HE,1102.209945,2018,GWh
HA,HE,0,2018,GWh
HB,HE,0,2018,GWh
HN,HE,0,2018,GWh
GD,HE,0,2018,GWh
GX,HE,0,2018,GWh
HI,HE,0,2018,GWh
CQ,HE,0,2018,GWh
SC,HE,0,2018,GWh
GZ,HE,0,2018,GWh
YN,HE,0,2018,GWh
SN,HE,23166.6919,2018,GWh
GS,HE,0,2018,GWh
QH,HE,0,2018,GWh
NX,HE,0,2018,GWh
XJ,HE,0,2018,GWh
BJ,SX,0,2018,GWh
TJ,SX,0,2018,GWh
HE,SX,20245.08528,2018,GWh
SX,SX,0,2018,GWh
NM,SX,6461.811371,2018,GWh
LN,SX,6039.56652,2018,GWh
JL,SX,0,2018,GWh
HL,SX,0,2018,GWh
SH,SX,0,2018,GWh
JS,SX,0,2018,GWh
ZJ,SX,0,2018,GWh
AH,SX,0,2018,GWh
FJ,SX,0,2018,GWh
JX,SX,0,2018,GWh
SD,SX,0,2018,GWh
HA,SX,0,2018,GWh
HB,SX,0,2018,GWh
HN,SX,0,2018,GWh
GD,SX,0,2018,GWh
GX,SX,0,2018,GWh
HI,SX,0,2018,GWh
CQ,SX,0,2018,GWh
SC,SX,0,2018,GWh
GZ,SX,0,2018,GWh
YN,SX,0,2018,GWh
SN,SX,294.5024192,2018,GWh
GS,SX,0,2018,GWh
QH,SX,0,2018,GWh
NX,SX,0,2018,GWh
XJ,SX,0,2018,GWh
BJ,NM,0,2018,GWh
TJ,NM,0,2018,GWh
HE,NM,20245.08528,2018,GWh
SX,NM,0,2018,GWh
NM,NM,0,2018,GWh
LN,NM,6098.359526,2018,GWh
JL,NM,8806.587416,2018,GWh
HL,NM,2984.403099,2018,GWh
SH,NM,0,2018,GWh
JS,NM,0,2018,GWh
ZJ,NM,0,2018,GWh
AH,NM,0,2018,GWh
FJ,NM,0,2018,GWh
JX,NM,0,2018,GWh
SD,NM,0,2018,GWh
HA,NM,0,2018,GWh
HB,NM,0,2018,GWh
HN,NM,0,2018,GWh
GD,NM,0,2018,GWh
GX,NM,0,2018,GWh
HI,NM,0,2018,GWh
CQ,NM,0,2018,GWh
SC,NM,0,2018,GWh
GZ,NM,0,2018,GWh
YN,NM,0,2018,GWh
SN,NM,0,2018,GWh
GS,NM,0,2018,GWh
QH,NM,0,2018,GWh
NX,NM,1388.280957,2018,GWh
XJ,NM,0,2018,GWh
BJ,LN,0,2018,GWh
TJ,LN,0,2018,GWh
HE,LN,0,2018,GWh
SX,LN,0,2018,GWh
NM,LN,49979.05671,2018,GWh
LN,LN,0,2018,GWh
JL,LN,19186.35173,2018,GWh
HL,LN,0,2018,GWh
SH,LN,0,2018,GWh
JS,LN,0,2018,GWh
ZJ,LN,0,2018,GWh
AH,LN,0,2018,GWh
FJ,LN,0,2018,GWh
JX,LN,0,2018,GWh
SD,LN,0,2018,GWh
HA,LN,0,2018,GWh
HB,LN,0,2018,GWh
HN,LN,0,2018,GWh
GD,LN,0,2018,GWh
GX,LN,0,2018,GWh
HI,LN,0,2018,GWh
CQ,LN,0,2018,GWh
SC,LN,0,2018,GWh
GZ,LN,0,2018,GWh
YN,LN,0,2018,GWh
SN,LN,0,2018,GWh
GS,LN,0,2018,GWh
QH,LN,0,2018,GWh
NX,LN,0,2018,GWh
XJ,LN,0,2018,GWh
BJ,JL,0,2018,GWh
TJ,JL,0,2018,GWh
HE,JL,0,2018,GWh
SX,JL,0,2018,GWh
NM,JL,3042.283298,2018,GWh
LN,JL,25.44271774,2018,GWh
JL,JL,0,2018,GWh
HL,JL,13049.98661,2018,GWh
SH,JL,0,2018,GWh
JS,JL,0,2018,GWh
ZJ,JL,0,2018,GWh
AH,JL,0,2018,GWh
FJ,JL,0,2018,GWh
JX,JL,0,2018,GWh
SD,JL,0,2018,GWh
HA,JL,0,2018,GWh
HB,JL,0,2018,GWh
HN,JL,0,2018,GWh
GD,JL,0,2018,GWh
GX,JL,0,2018,GWh
HI,JL,0,2018,GWh
CQ,JL,0,2018,GWh
SC,JL,0,2018,GWh
GZ,JL,0,2018,GWh
YN,JL,0,2018,GWh
SN,JL,0,2018,GWh
GS,JL,0,2018,GWh
QH,JL,0,2018,GWh
NX,JL,0,2018,GWh
XJ,JL,0,2018,GWh
BJ,HL,0,2018,GWh
TJ,HL,0,2018,GWh
HE,HL,0,2018,GWh
SX,HL,0,2018,GWh
NM,HL,7546.111739,2018,GWh
LN,HL,0,2018,GWh
JL,HL,7.580271433,2018,GWh
HL,HL,0,2018,GWh
SH,HL,0,2018,GWh
JS,HL,0,2018,GWh
ZJ,HL,0,2018,GWh
AH,HL,0,2018,GWh
FJ,HL,0,2018,GWh
JX,HL,0,2018,GWh
SD,HL,0,2018,GWh
HA,HL,0,2018,GWh
HB,HL,0,2018,GWh
HN,HL,0,2018,GWh
GD,HL,0,2018,GWh
GX,HL,0,2018,GWh
HI,HL,0,2018,GWh
CQ,HL,0,2018,GWh
SC,HL,0,2018,GWh
GZ,HL,0,2018,GWh
YN,HL,0,2018,GWh
