# File: province_decile_gdp_per_capita_projections.csv
# Title: province-level decile of gdp per capita projections under scenarios
# Units: NA
# Comments: note the pop and gdp are not updated so leave them as blank
# Source: https://github.com/JGCRI/pridr, China Statistical Yearbook
# Column types: ccicnccnnn
# ----------
province_code,province,year,sce,shares,category,gcam.consumer,decile_pop,decile_gdp,decile_gdp_pc
AH,Anhui,2050,SSP4,0.081606104,d6,resid_urban,,,
AH,Anhui,2050,SSP3,0.082442467,d6,resid_urban,,,
AH,Anhui,2050,SSP2,0.087750472,d6,resid_urban,,,
AH,Anhui,2050,SSP1,0.093354197,d6,resid_urban,,,
AH,Anhui,2050,SSP5,0.096329488,d6,resid_urban,,,
AH,Anhui,2050,SSP4,0.094345751,d7,resid_urban,,,
AH,Anhui,2050,SSP3,0.094892102,d7,resid_urban,,,
AH,Anhui,2050,SSP2,0.098397347,d7,resid_urban,,,
AH,Anhui,2050,SSP1,0.101953771,d7,resid_urban,,,
AH,Anhui,2050,SSP5,0.103814299,d7,resid_urban,,,
AH,Anhui,2050,SSP4,0.112427133,d8,resid_urban,,,
AH,Anhui,2050,SSP3,0.112496602,d8,resid_urban,,,
AH,Anhui,2050,SSP2,0.113022788,d8,resid_urban,,,
AH,Anhui,2050,SSP1,0.113253198,d8,resid_urban,,,
AH,Anhui,2050,SSP5,0.113312929,d8,resid_urban,,,
AH,Anhui,2050,SSP5,0.129977053,d9,resid_urban,,,
AH,Anhui,2050,SSP1,0.133202961,d9,resid_urban,,,
AH,Anhui,2050,SSP2,0.139094804,d9,resid_urban,,,
AH,Anhui,2050,SSP3,0.144195456,d9,resid_urban,,,
AH,Anhui,2050,SSP4,0.145020109,d9,resid_urban,,,
AH,Anhui,2055,SSP4,0.029226144,d1,resid_urban,,,
AH,Anhui,2055,SSP3,0.030041382,d1,resid_urban,,,
AH,Anhui,2055,SSP2,0.037598075,d1,resid_urban,,,
AH,Anhui,2055,SSP1,0.0454634,d1,resid_urban,,,
AH,Anhui,2055,SSP5,0.049525592,d1,resid_urban,,,
AH,Anhui,2055,SSP5,0.180502253,d10,resid_urban,,,
AH,Anhui,2055,SSP1,0.204402566,d10,resid_urban,,,
AH,Anhui,2055,SSP2,0.252521491,d10,resid_urban,,,
AH,Anhui,2055,SSP3,0.301294422,d10,resid_urban,,,
AH,Anhui,2055,SSP4,0.30646065,d10,resid_urban,,,
AH,Anhui,2055,SSP4,0.044470978,d2,resid_urban,,,
AH,Anhui,2055,SSP3,0.045476306,d2,resid_urban,,,
AH,Anhui,2055,SSP2,0.054831208,d2,resid_urban,,,
AH,Anhui,2055,SSP1,0.064460028,d2,resid_urban,,,
AH,Anhui,2055,SSP5,0.069394113,d2,resid_urban,,,
AH,Anhui,2055,SSP4,0.053956584,d3,resid_urban,,,
AH,Anhui,2055,SSP3,0.054973279,d3,resid_urban,,,
AH,Anhui,2055,SSP2,0.06446253,d3,resid_urban,,,
AH,Anhui,2055,SSP1,0.074144592,d3,resid_urban,,,
AH,Anhui,2055,SSP5,0.079075033,d3,resid_urban,,,
AH,Anhui,2055,SSP4,0.062577847,d4,resid_urban,,,
AH,Anhui,2055,SSP3,0.063541114,d4,resid_urban,,,
AH,Anhui,2055,SSP2,0.072561173,d4,resid_urban,,,
AH,Anhui,2055,SSP1,0.081677017,d4,resid_urban,,,
AH,Anhui,2055,SSP5,0.086287021,d4,resid_urban,,,
AH,Anhui,2055,SSP4,0.071406576,d5,resid_urban,,,
AH,Anhui,2055,SSP3,0.072265372,d5,resid_urban,,,
AH,Anhui,2055,SSP2,0.080342376,d5,resid_urban,,,
AH,Anhui,2055,SSP1,0.088401003,d5,resid_urban,,,
AH,Anhui,2055,SSP5,0.092437784,d5,resid_urban,,,
AH,Anhui,2055,SSP4,0.08147287,d6,resid_urban,,,
AH,Anhui,2055,SSP3,0.082172592,d6,resid_urban,,,
AH,Anhui,2055,SSP2,0.088798477,d6,resid_urban,,,
AH,Anhui,2055,SSP1,0.095276825,d6,resid_urban,,,
AH,Anhui,2055,SSP5,0.098472305,d6,resid_urban,,,
AH,Anhui,2055,SSP4,0.094257961,d7,resid_urban,,,
AH,Anhui,2055,SSP3,0.094710802,d7,resid_urban,,,
AH,Anhui,2055,SSP2,0.099065098,d7,resid_urban,,,
AH,Anhui,2055,SSP1,0.103128799,d7,resid_urban,,,
AH,Anhui,2055,SSP5,0.105059106,d7,resid_urban,,,
AH,Anhui,2055,SSP4,0.112414361,d8,resid_urban,,,
AH,Anhui,2055,SSP3,0.112462894,d8,resid_urban,,,
AH,Anhui,2055,SSP2,0.113071815,d8,resid_urban,,,
AH,Anhui,2055,SSP5,0.113141288,d8,resid_urban,,,
AH,Anhui,2055,SSP1,0.11323034,d8,resid_urban,,,
AH,Anhui,2055,SSP5,0.127318951,d9,resid_urban,,,
AH,Anhui,2055,SSP1,0.131022535,d9,resid_urban,,,
AH,Anhui,2055,SSP2,0.138002174,d9,resid_urban,,,
AH,Anhui,2055,SSP3,0.144443941,d9,resid_urban,,,
AH,Anhui,2055,SSP4,0.145148817,d9,resid_urban,,,
AH,Anhui,2060,SSP4,0.02909745,d1,resid_urban,,,
AH,Anhui,2060,SSP3,0.029673587,d1,resid_urban,,,
AH,Anhui,2060,SSP2,0.038977671,d1,resid_urban,,,
AH,Anhui,2060,SSP1,0.048046253,d1,resid_urban,,,
AH,Anhui,2060,SSP5,0.051875086,d1,resid_urban,,,
AH,Anhui,2060,SSP5,0.167479151,d10,resid_urban,,,
AH,Anhui,2060,SSP1,0.18915462,d10,resid_urban,,,
AH,Anhui,2060,SSP2,0.244016522,d10,resid_urban,,,
AH,Anhui,2060,SSP3,0.303736711,d10,resid_urban,,,
AH,Anhui,2060,SSP4,0.307282439,d10,resid_urban,,,
AH,Anhui,2060,SSP4,0.04431202,d2,resid_urban,,,
AH,Anhui,2060,SSP3,0.045018192,d2,resid_urban,,,
AH,Anhui,2060,SSP2,0.056522773,d2,resid_urban,,,
AH,Anhui,2060,SSP1,0.067599359,d2,resid_urban,,,
AH,Anhui,2060,SSP5,0.072215178,d2,resid_urban,,,
AH,Anhui,2060,SSP4,0.053795627,d3,resid_urban,,,
AH,Anhui,2060,SSP3,0.054506386,d3,resid_urban,,,
AH,Anhui,2060,SSP2,0.066165555,d3,resid_urban,,,
AH,Anhui,2060,SSP1,0.07728329,d3,resid_urban,,,
AH,Anhui,2060,SSP5,0.081867796,d3,resid_urban,,,
AH,Anhui,2060,SSP4,0.062425141,d4,resid_urban,,,
AH,Anhui,2060,SSP3,0.063095043,d4,resid_urban,,,
AH,Anhui,2060,SSP2,0.074166789,d4,resid_urban,,,
AH,Anhui,2060,SSP1,0.084613487,d4,resid_urban,,,
AH,Anhui,2060,SSP5,0.088870897,d4,resid_urban,,,
AH,Anhui,2060,SSP4,0.071270184,d5,resid_urban,,,
AH,Anhui,2060,SSP3,0.071863245,d5,resid_urban,,,
AH,Anhui,2060,SSP2,0.081764406,d5,resid_urban,,,
AH,Anhui,2060,SSP1,0.090974474,d5,resid_urban,,,
AH,Anhui,2060,SSP5,0.094667236,d5,resid_urban,,,
AH,Anhui,2060,SSP4,0.081361425,d6,resid_urban,,,
AH,Anhui,2060,SSP3,0.081839285,d6,resid_urban,,,
AH,Anhui,2060,SSP2,0.089945034,d6,resid_urban,,,
AH,Anhui,2060,SSP1,0.097316733,d6,resid_urban,,,
AH,Anhui,2060,SSP5,0.100194023,d6,resid_urban,,,
AH,Anhui,2060,SSP4,0.09418537,d7,resid_urban,,,
AH,Anhui,2060,SSP3,0.094486755,d7,resid_urban,,,
AH,Anhui,2060,SSP2,0.099789352,d7,resid_urban,,,
AH,Anhui,2060,SSP1,0.104365253,d7,resid_urban,,,
AH,Anhui,2060,SSP5,0.106033863,d7,resid_urban,,,
AH,Anhui,2060,SSP4,0.112405578,d8,resid_urban,,,
AH,Anhui,2060,SSP3,0.112420963,d8,resid_urban,,,
AH,Anhui,2060,SSP5,0.11294602,d8,resid_urban,,,
AH,Anhui,2060,SSP2,0.113111261,d8,resid_urban,,,
AH,Anhui,2060,SSP1,0.113182963,d8,resid_urban,,,
AH,Anhui,2060,SSP5,0.125093753,d9,resid_urban,,,
AH,Anhui,2060,SSP1,0.12867304,d9,resid_urban,,,
AH,Anhui,2060,SSP2,0.136784659,d9,resid_urban,,,
AH,Anhui,2060,SSP3,0.144750363,d9,resid_urban,,,
AH,Anhui,2060,SSP4,0.145259442,d9,resid_urban,,,
AH,Anhui,2065,SSP4,0.029020604,d1,resid_urban,,,
AH,Anhui,2065,SSP3,0.029235107,d1,resid_urban,,,
AH,Anhui,2065,SSP2,0.040488444,d1,resid_urban,,,
AH,Anhui,2065,SSP1,0.050751661,d1,resid_urban,,,
AH,Anhui,2065,SSP5,0.053793474,d1,resid_urban,,,
AH,Anhui,2065,SSP5,0.156939623,d10,resid_urban,,,
AH,Anhui,2065,SSP1,0.173468713,d10,resid_urban,,,
AH,Anhui,2065,SSP2,0.234790605,d10,resid_urban,,,
AH,Anhui,2065,SSP3,0.30664837,d10,resid_urban,,,
AH,Anhui,2065,SSP4,0.307740973,d10,resid_urban,,,
AH,Anhui,2065,SSP4,0.044218419,d2,resid_urban,,,
AH,Anhui,2065,SSP3,0.044472036,d2,resid_urban,,,
AH,Anhui,2065,SSP2,0.058371593,d2,resid_urban,,,
AH,Anhui,2065,SSP1,0.070875977,d2,resid_urban,,,
AH,Anhui,2065,SSP5,0.074514768,d2,resid_urban,,,
AH,Anhui,2065,SSP4,0.053701885,d3,resid_urban,,,
AH,Anhui,2065,SSP3,0.053949764,d3,resid_urban,,,
AH,Anhui,2065,SSP2,0.068024053,d3,resid_urban,,,
AH,Anhui,2065,SSP1,0.0805499,d3,resid_urban,,,
AH,Anhui,2065,SSP5,0.084141201,d3,resid_urban,,,
AH,Anhui,2065,SSP4,0.062337273,d4,resid_urban,,,
AH,Anhui,2065,SSP3,0.062563245,d4,resid_urban,,,
AH,Anhui,2065,SSP2,0.075916034,d4,resid_urban,,,
AH,Anhui,2065,SSP1,0.087659871,d4,resid_urban,,,
AH,Anhui,2065,SSP5,0.090970978,d4,resid_urban,,,
AH,Anhui,2065,SSP4,0.071192976,d5,resid_urban,,,
AH,Anhui,2065,SSP3,0.071383835,d5,resid_urban,,,
AH,Anhui,2065,SSP2,0.083310101,d5,resid_urban,,,
AH,Anhui,2065,SSP1,0.093632471,d5,resid_urban,,,
AH,Anhui,2065,SSP5,0.09647524,d5,resid_urban,,,
AH,Anhui,2065,SSP4,0.081299963,d6,resid_urban,,,
AH,Anhui,2065,SSP3,0.081441922,d6,resid_urban,,,
AH,Anhui,2065,SSP2,0.091186745,d6,resid_urban,,,
AH,Anhui,2065,SSP1,0.099408308,d6,resid_urban,,,
AH,Anhui,2065,SSP5,0.101584974,d6,resid_urban,,,
AH,Anhui,2065,SSP4,0.09414772,d7,resid_urban,,,
AH,Anhui,2065,SSP3,0.094219651,d7,resid_urban,,,
AH,Anhui,2065,SSP2,0.100566939,d7,resid_urban,,,
AH,Anhui,2065,SSP1,0.105609825,d7,resid_urban,,,
AH,Anhui,2065,SSP5,0.106813125,d7,resid_urban,,,
AH,Anhui,2065,SSP3,0.112370975,d8,resid_urban,,,
AH,Anhui,2065,SSP4,0.112406113,d8,resid_urban,,,
AH,Anhui,2065,SSP5,0.112769701,d8,resid_urban,,,
AH,Anhui,2065,SSP1,0.113082051,d8,resid_urban,,,
AH,Anhui,2065,SSP2,0.113138697,d8,resid_urban,,,
AH,Anhui,2065,SSP5,0.123267094,d9,resid_urban,,,
AH,Anhui,2065,SSP1,0.126182411,d9,resid_urban,,,
AH,Anhui,2065,SSP2,0.135442267,d9,resid_urban,,,
AH,Anhui,2065,SSP3,0.145115676,d9,resid_urban,,,
AH,Anhui,2065,SSP4,0.145328839,d9,resid_urban,,,
AH,Anhui,2070,SSP3,0.028738855,d1,resid_urban,,,
AH,Anhui,2070,SSP4,0.029023899,d1,resid_urban,,,
AH,Anhui,2070,SSP2,0.042127304,d1,resid_urban,,,
AH,Anhui,2070,SSP1,0.053095669,d1,resid_urban,,,
AH,Anhui,2070,SSP5,0.055356064,d1,resid_urban,,,
AH,Anhui,2070,SSP5,0.148405223,d10,resid_urban,,,
AH,Anhui,2070,SSP1,0.160510389,d10,resid_urban,,,
AH,Anhui,2070,SSP2,0.224876506,d10,resid_urban,,,
AH,Anhui,2070,SSP4,0.307652067,d10,resid_urban,,,
AH,Anhui,2070,SSP3,0.309939793,d10,resid_urban,,,
AH,Anhui,2070,SSP3,0.043854078,d2,resid_urban,,,
AH,Anhui,2070,SSP4,0.044225263,d2,resid_urban,,,
AH,Anhui,2070,SSP2,0.060373318,d2,resid_urban,,,
AH,Anhui,2070,SSP1,0.07368905,d2,resid_urban,,,
AH,Anhui,2070,SSP5,0.076385799,d2,resid_urban,,,
AH,Anhui,2070,SSP3,0.053320088,d3,resid_urban,,,
AH,Anhui,2070,SSP4,0.053711001,d3,resid_urban,,,
AH,Anhui,2070,SSP2,0.070033199,d3,resid_urban,,,
AH,Anhui,2070,SSP1,0.083333613,d3,resid_urban,,,
AH,Anhui,2070,SSP5,0.085989255,d3,resid_urban,,,
AH,Anhui,2070,SSP3,0.061961777,d4,resid_urban,,,
AH,Anhui,2070,SSP4,0.062348174,d4,resid_urban,,,
AH,Anhui,2070,SSP2,0.077803898,d4,resid_urban,,,
AH,Anhui,2070,SSP1,0.090234173,d4,resid_urban,,,
AH,Anhui,2070,SSP5,0.09267637,d4,resid_urban,,,
AH,Anhui,2070,SSP3,0.070841768,d5,resid_urban,,,
AH,Anhui,2070,SSP4,0.0712054,d5,resid_urban,,,
AH,Anhui,2070,SSP2,0.08497447,d5,resid_urban,,,
AH,Anhui,2070,SSP1,0.095852194,d5,resid_urban,,,
AH,Anhui,2070,SSP5,0.097941285,d5,resid_urban,,,
AH,Anhui,2070,SSP3,0.080992814,d6,resid_urban,,,
AH,Anhui,2070,SSP4,0.081313541,d6,resid_urban,,,
AH,Anhui,2070,SSP2,0.092518875,d6,resid_urban,,,
AH,Anhui,2070,SSP1,0.101120575,d6,resid_urban,,,
AH,Anhui,2070,SSP5,0.102709985,d6,resid_urban,,,
AH,Anhui,2070,SSP3,0.093918038,d7,resid_urban,,,
AH,Anhui,2070,SSP4,0.094161593,d7,resid_urban,,,
AH,Anhui,2070,SSP2,0.101393807,d7,resid_urban,,,
AH,Anhui,2070,SSP1,0.106576222,d7,resid_urban,,,
AH,Anhui,2070,SSP5,0.107438939,d7,resid_urban,,,
AH,Anhui,2070,SSP3,0.112315094,d8,resid_urban,,,
AH,Anhui,2070,SSP4,0.112418528,d8,resid_urban,,,
AH,Anhui,2070,SSP5,0.112617032,d8,resid_urban,,,
AH,Anhui,2070,SSP1,0.112881065,d8,resid_urban,,,
AH,Anhui,2070,SSP2,0.113151572,d8,resid_urban,,,
AH,Anhui,2070,SSP5,0.121773988,d9,resid_urban,,,
AH,Anhui,2070,SSP1,0.123958839,d9,resid_urban,,,
AH,Anhui,2070,SSP2,0.1339763,d9,resid_urban,,,
AH,Anhui,2070,SSP4,0.145333055,d9,resid_urban,,,
AH,Anhui,2070,SSP3,0.145529522,d9,resid_urban,,,
AH,Anhui,2075,SSP3,0.028202925,d1,resid_urban,,,
AH,Anhui,2075,SSP4,0.02915038,d1,resid_urban,,,
AH,Anhui,2075,SSP2,0.043908471,d1,resid_urban,,,
AH,Anhui,2075,SSP1,0.05496897,d1,resid_urban,,,
AH,Anhui,2075,SSP5,0.056627239,d1,resid_urban,,,
AH,Anhui,2075,SSP5,0.141492642,d10,resid_urban,,,
AH,Anhui,2075,SSP1,0.150307101,d10,resid_urban,,,
AH,Anhui,2075,SSP2,0.214181668,d10,resid_urban,,,
AH,Anhui,2075,SSP4,0.306720403,d10,resid_urban,,,
AH,Anhui,2075,SSP3,0.313495908,d10,resid_urban,,,
AH,Anhui,2075,SSP3,0.043186649,d2,resid_urban,,,
AH,Anhui,2075,SSP4,0.044386556,d2,resid_urban,,,
AH,Anhui,2075,SSP2,0.062545582,d2,resid_urban,,,
AH,Anhui,2075,SSP1,0.075930974,d2,resid_urban,,,
AH,Anhui,2075,SSP5,0.077906658,d2,resid_urban,,,
AH,Anhui,2075,SSP3,0.052639953,d3,resid_urban,,,
AH,Anhui,2075,SSP4,0.053878316,d3,resid_urban,,,
AH,Anhui,2075,SSP2,0.072210907,d3,resid_urban,,,
AH,Anhui,2075,SSP1,0.085547071,d3,resid_urban,,,
AH,Anhui,2075,SSP5,0.087490434,d3,resid_urban,,,
AH,Anhui,2075,SSP3,0.061312061,d4,resid_urban,,,
AH,Anhui,2075,SSP4,0.06251103,d4,resid_urban,,,
AH,Anhui,2075,SSP2,0.079847434,d4,resid_urban,,,
AH,Anhui,2075,SSP1,0.092275775,d4,resid_urban,,,
AH,Anhui,2075,SSP5,0.094060605,d4,resid_urban,,,
AH,Anhui,2075,SSP3,0.07025616,d5,resid_urban,,,
AH,Anhui,2075,SSP4,0.071355768,d5,resid_urban,,,
AH,Anhui,2075,SSP2,0.086772814,d5,resid_urban,,,
AH,Anhui,2075,SSP1,0.097606052,d5,resid_urban,,,
AH,Anhui,2075,SSP5,0.099129947,d5,resid_urban,,,
AH,Anhui,2075,SSP3,0.080507556,d6,resid_urban,,,
AH,Anhui,2075,SSP4,0.081442667,d6,resid_urban,,,
AH,Anhui,2075,SSP2,0.093954014,d6,resid_urban,,,
AH,Anhui,2075,SSP1,0.102464843,d6,resid_urban,,,
AH,Anhui,2075,SSP5,0.103620416,d6,resid_urban,,,
AH,Anhui,2075,SSP3,0.09359204,d7,resid_urban,,,
AH,Anhui,2075,SSP4,0.094254889,d7,resid_urban,,,
AH,Anhui,2075,SSP2,0.102278289,d7,resid_urban,,,
AH,Anhui,2075,SSP1,0.107321496,d7,resid_urban,,,
AH,Anhui,2075,SSP5,0.107942696,d7,resid_urban,,,
AH,Anhui,2075,SSP3,0.112254471,d8,resid_urban,,,
AH,Anhui,2075,SSP4,0.112449433,d8,resid_urban,,,
AH,Anhui,2075,SSP5,0.112487412,d8,resid_urban,,,
AH,Anhui,2075,SSP1,0.112692988,d8,resid_urban,,,
AH,Anhui,2075,SSP2,0.113151173,d8,resid_urban,,,
AH,Anhui,2075,SSP5,0.120556202,d9,resid_urban,,,
AH,Anhui,2075,SSP1,0.122165918,d9,resid_urban,,,
AH,Anhui,2075,SSP2,0.132374718,d9,resid_urban,,,
AH,Anhui,2075,SSP4,0.14523721,d9,resid_urban,,,
AH,Anhui,2075,SSP3,0.145976298,d9,resid_urban,,,
AH,Anhui,2080,SSP3,0.027645611,d1,resid_urban,,,
AH,Anhui,2080,SSP4,0.029440132,d1,resid_urban,,,
AH,Anhui,2080,SSP2,0.045854797,d1,resid_urban,,,
AH,Anhui,2080,SSP1,0.056455774,d1,resid_urban,,,
AH,Anhui,2080,SSP5,0.057660456,d1,resid_urban,,,
AH,Anhui,2080,SSP5,0.135892662,d10,resid_urban,,,
AH,Anhui,2080,SSP1,0.142257971,d10,resid_urban,,,
AH,Anhui,2080,SSP2,0.202576118,d10,resid_urban,,,
AH,Anhui,2080,SSP4,0.304690359,d10,resid_urban,,,
AH,Anhui,2080,SSP3,0.31720202,d10,resid_urban,,,
AH,Anhui,2080,SSP3,0.042492258,d2,resid_urban,,,
AH,Anhui,2080,SSP4,0.044751793,d2,resid_urban,,,
AH,Anhui,2080,SSP2,0.064915961,d2,resid_urban,,,
AH,Anhui,2080,SSP1,0.077708343,d2,resid_urban,,,
AH,Anhui,2080,SSP5,0.079142059,d2,resid_urban,,,
AH,Anhui,2080,SSP3,0.051932084,d3,resid_urban,,,
AH,Anhui,2080,SSP4,0.054253939,d3,resid_urban,,,
AH,Anhui,2080,SSP2,0.074584584,d3,resid_urban,,,
AH,Anhui,2080,SSP1,0.087300242,d3,resid_urban,,,
AH,Anhui,2080,SSP5,0.08870923,d3,resid_urban,,,
AH,Anhui,2080,SSP3,0.060635586,d4,resid_urban,,,
AH,Anhui,2080,SSP4,0.062873368,d4,resid_urban,,,
AH,Anhui,2080,SSP2,0.082072116,d4,resid_urban,,,
AH,Anhui,2080,SSP1,0.093891104,d4,resid_urban,,,
AH,Anhui,2080,SSP5,0.095183801,d4,resid_urban,,,
AH,Anhui,2080,SSP3,0.069646119,d5,resid_urban,,,
AH,Anhui,2080,SSP4,0.071686517,d5,resid_urban,,,
AH,Anhui,2080,SSP2,0.088727253,d5,resid_urban,,,
AH,Anhui,2080,SSP1,0.098991603,d5,resid_urban,,,
AH,Anhui,2080,SSP5,0.100093648,d5,resid_urban,,,
AH,Anhui,2080,SSP3,0.080001656,d6,resid_urban,,,
AH,Anhui,2080,SSP4,0.081721999,d6,resid_urban,,,
AH,Anhui,2080,SSP2,0.09550943,d6,resid_urban,,,
AH,Anhui,2080,SSP1,0.103524016,d6,resid_urban,,,
AH,Anhui,2080,SSP5,0.104357479,d6,resid_urban,,,
AH,Anhui,2080,SSP3,0.093251599,d7,resid_urban,,,
AH,Anhui,2080,SSP4,0.094450159,d7,resid_urban,,,
AH,Anhui,2080,SSP2,0.103230451,d7,resid_urban,,,
AH,Anhui,2080,SSP1,0.107904326,d7,resid_urban,,,
AH,Anhui,2080,SSP5,0.108348859,d7,resid_urban,,,
AH,Anhui,2080,SSP3,0.112189974,d8,resid_urban,,,
AH,Anhui,2080,SSP5,0.112378715,d8,resid_urban,,,
AH,Anhui,2080,SSP4,0.112501504,d8,resid_urban,,,
AH,Anhui,2080,SSP1,0.112534908,d8,resid_urban,,,
AH,Anhui,2080,SSP2,0.113136194,d8,resid_urban,,,
AH,Anhui,2080,SSP5,0.119564449,d9,resid_urban,,,
AH,Anhui,2080,SSP1,0.120737818,d9,resid_urban,,,
AH,Anhui,2080,SSP2,0.13061622,d9,resid_urban,,,
AH,Anhui,2080,SSP4,0.145006815,d9,resid_urban,,,
AH,Anhui,2080,SSP3,0.14644006,d9,resid_urban,,,
AH,Anhui,2085,SSP3,0.027080404,d1,resid_urban,,,
AH,Anhui,2085,SSP4,0.029921345,d1,resid_urban,,,
AH,Anhui,2085,SSP2,0.047986663,d1,resid_urban,,,
AH,Anhui,2085,SSP1,0.057633897,d1,resid_urban,,,
AH,Anhui,2085,SSP5,0.058499734,d1,resid_urban,,,
AH,Anhui,2085,SSP5,0.131355432,d10,resid_urban,,,
AH,Anhui,2085,SSP1,0.135905676,d10,resid_urban,,,
AH,Anhui,2085,SSP2,0.189957879,d10,resid_urban,,,
AH,Anhui,2085,SSP4,0.301397006,d10,resid_urban,,,
AH,Anhui,2085,SSP3,0.320976729,d10,resid_urban,,,
AH,Anhui,2085,SSP3,0.041787373,d2,resid_urban,,,
AH,Anhui,2085,SSP4,0.04535518,d2,resid_urban,,,
AH,Anhui,2085,SSP2,0.067508476,d2,resid_urban,,,
AH,Anhui,2085,SSP1,0.079115655,d2,resid_urban,,,
AH,Anhui,2085,SSP5,0.080145097,d2,resid_urban,,,
AH,Anhui,2085,SSP3,0.051213005,d3,resid_urban,,,
AH,Anhui,2085,SSP4,0.054872017,d3,resid_urban,,,
AH,Anhui,2085,SSP2,0.077177647,d3,resid_urban,,,
AH,Anhui,2085,SSP1,0.088687538,d3,resid_urban,,,
AH,Anhui,2085,SSP5,0.0896984,d3,resid_urban,,,
AH,Anhui,2085,SSP3,0.059947871,d4,resid_urban,,,
AH,Anhui,2085,SSP4,0.063467084,d4,resid_urban,,,
AH,Anhui,2085,SSP2,0.084499224,d4,resid_urban,,,
AH,Anhui,2085,SSP1,0.095168419,d4,resid_urban,,,
AH,Anhui,2085,SSP5,0.096094973,d4,resid_urban,,,
AH,Anhui,2085,SSP3,0.069025317,d5,resid_urban,,,
AH,Anhui,2085,SSP4,0.072225539,d5,resid_urban,,,
AH,Anhui,2085,SSP2,0.090855679,d5,resid_urban,,,
AH,Anhui,2085,SSP1,0.100086109,d5,resid_urban,,,
AH,Anhui,2085,SSP5,0.100874931,d5,resid_urban,,,
AH,Anhui,2085,SSP3,0.079486045,d6,resid_urban,,,
AH,Anhui,2085,SSP4,0.082173565,d6,resid_urban,,,
AH,Anhui,2085,SSP2,0.097198323,d6,resid_urban,,,
AH,Anhui,2085,SSP1,0.104359224,d6,resid_urban,,,
AH,Anhui,2085,SSP5,0.104954357,d6,resid_urban,,,
AH,Anhui,2085,SSP3,0.092903485,d7,resid_urban,,,
AH,Anhui,2085,SSP4,0.094760631,d7,resid_urban,,,
AH,Anhui,2085,SSP2,0.104256801,d7,resid_urban,,,
AH,Anhui,2085,SSP1,0.108361598,d7,resid_urban,,,
AH,Anhui,2085,SSP5,0.108676728,d7,resid_urban,,,
AH,Anhui,2085,SSP3,0.11212167,d8,resid_urban,,,
AH,Anhui,2085,SSP5,0.112288334,d8,resid_urban,,,
AH,Anhui,2085,SSP1,0.112405027,d8,resid_urban,,,
AH,Anhui,2085,SSP4,0.112573953,d8,resid_urban,,,
AH,Anhui,2085,SSP2,0.113102965,d8,resid_urban,,,
AH,Anhui,2085,SSP5,0.118757645,d9,resid_urban,,,
AH,Anhui,2085,SSP1,0.119603539,d9,resid_urban,,,
AH,Anhui,2085,SSP2,0.128680363,d9,resid_urban,,,
AH,Anhui,2085,SSP4,0.144616069,d9,resid_urban,,,
AH,Anhui,2085,SSP3,0.146908717,d9,resid_urban,,,
AH,Anhui,2090,SSP3,0.02651582,d1,resid_urban,,,
AH,Anhui,2090,SSP4,0.030609699,d1,resid_urban,,,
AH,Anhui,2090,SSP2,0.050319633,d1,resid_urban,,,
AH,Anhui,2090,SSP1,0.058566613,d1,resid_urban,,,
AH,Anhui,2090,SSP5,0.059181162,d1,resid_urban,,,
AH,Anhui,2090,SSP5,0.127678896,d10,resid_urban,,,
AH,Anhui,2090,SSP1,0.130891535,d10,resid_urban,,,
AH,Anhui,2090,SSP2,0.176256215,d10,resid_urban,,,
AH,Anhui,2090,SSP4,0.296765802,d10,resid_urban,,,
AH,Anhui,2090,SSP3,0.324769384,d10,resid_urban,,,
AH,Anhui,2090,SSP3,0.041082362,d2,resid_urban,,,
AH,Anhui,2090,SSP4,0.046215036,d2,resid_urban,,,
AH,Anhui,2090,SSP2,0.07034118,d2,resid_urban,,,
AH,Anhui,2090,SSP1,0.080229207,d2,resid_urban,,,
AH,Anhui,2090,SSP5,0.080959183,d2,resid_urban,,,
AH,Anhui,2090,SSP3,0.05049309,d3,resid_urban,,,
AH,Anhui,2090,SSP4,0.055750276,d3,resid_urban,,,
AH,Anhui,2090,SSP2,0.080007453,d3,resid_urban,,,
AH,Anhui,2090,SSP1,0.089784755,d3,resid_urban,,,
AH,Anhui,2090,SSP5,0.090500986,d3,resid_urban,,,
AH,Anhui,2090,SSP3,0.059258636,d4,resid_urban,,,
AH,Anhui,2090,SSP4,0.064308148,d4,resid_urban,,,
AH,Anhui,2090,SSP2,0.087144276,d4,resid_urban,,,
AH,Anhui,2090,SSP1,0.096178125,d4,resid_urban,,,
AH,Anhui,2090,SSP5,0.096834016,d4,resid_urban,,,
AH,Anhui,2090,SSP3,0.068402291,d5,resid_urban,,,
AH,Anhui,2090,SSP4,0.072986083,d5,resid_urban,,,
AH,Anhui,2090,SSP2,0.093170817,d5,resid_urban,,,
AH,Anhui,2090,SSP1,0.100950658,d5,resid_urban,,,
AH,Anhui,2090,SSP5,0.101508305,d5,resid_urban,,,
AH,Anhui,2090,SSP3,0.078967509,d6,resid_urban,,,
AH,Anhui,2090,SSP4,0.0828069,d6,resid_urban,,,
AH,Anhui,2090,SSP2,0.099029641,d6,resid_urban,,,
AH,Anhui,2090,SSP1,0.105018093,d6,resid_urban,,,
AH,Anhui,2090,SSP5,0.105437816,d6,resid_urban,,,
AH,Anhui,2090,SSP3,0.092551841,d7,resid_urban,,,
